nm; A
410,000000; -0,000450
409,000000; -0,000403
408,000000; -0,000437
407,000000; -0,000441
406,000000; -0,000420
405,000000; -0,000378
404,000000; -0,000382
403,000000; -0,000353
402,000000; -0,000391
401,000000; -0,000319
400,000000; -0,000298
399,000000; -0,000365
398,000000; -0,000395
397,000000; -0,000340
396,000000; -0,000298
395,000000; -0,000181
394,000000; -0,000344
393,000000; -0,000235
392,000000; -0,000235
391,000000; -0,000298
390,000000; -0,000285
389,000000; -0,000277
388,000000; -0,000202
387,000000; -0,000210
386,000000; -0,000206
385,000000; -0,000189
384,000000; 0,000414
383,000000; 0,000972
382,000000; 0,000593
381,000000; 0,000630
380,000000; 0,000246
379,000000; 0,000213
378,000000; 0,000138
377,000000; 0,000259
376,000000; -0,000042
375,000000; 0,000146
374,000000; 0,000197
373,000000; 0,000235
372,000000; -0,000046
371,000000; 0,000075
370,000000; -0,000084
369,000000; -0,000096
368,000000; -0,000055
367,000000; -0,000055
366,000000; 0,000004
365,000000; 0,000008
364,000000; 0,000055
363,000000; 0,000017
362,000000; 0,000042
361,000000; 0,000113
360,000000; -0,000155
359,000000; 0,000067
358,000000; -0,000008
357,000000; -0,000034
356,000000; 0,000168
355,000000; -0,000164
354,000000; 0,000223
353,000000; -0,000118
352,000000; -0,000088
351,000000; -0,000084
350,000000; 0,000126
349,000000; 0,000164
348,000000; -0,000084
347,000000; -0,000080
346,000000; 0,000110
345,000000; 0,000051
344,000000; -0,000059
343,000000; -0,000021
342,000000; 0,000030
341,000000; 0,000110
340,000000; 0,000123
339,000000; 0,000089
338,000000; 0,000211
337,000000; 0,000169
336,000000; 0,000325
335,000000; 0,000346
334,000000; 0,000253
333,000000; 0,000405
332,000000; 0,000135
331,000000; 0,000435
330,000000; 0,000393
329,000000; 0,000329
328,000000; 0,000291
327,000000; 0,000159
326,000000; -0,000042
325,000000; 0,000168
324,000000; -0,000134
323,000000; 0,000159
322,000000; -0,000034
321,000000; 0,000193
320,000000; 0,000042
319,000000; 0,000105
318,000000; 0,000059
317,000000; 0,000084
316,000000; 0,000084
315,000000; 0,000004
314,000000; 0,000196
313,000000; 0,000092
312,000000; 0,000092
311,000000; 0,000138
310,000000; -0,000008
309,000000; 0,000025
308,000000; -0,000004
307,000000; 0,000133
306,000000; -0,000129
305,000000; -0,000075
304,000000; -0,000100
303,000000; -0,000054
302,000000; -0,000004
301,000000; -0,000221
300,000000; -0,000067
299,000000; -0,000150
298,000000; -0,000137
297,000000; -0,000271
296,000000; -0,000125
295,000000; 0,000004
294,000000; -0,000146
293,000000; -0,000067
292,000000; 0,000008
291,000000; -0,000063
290,000000; -0,000179
289,000000; -0,000196
288,000000; -0,000079
287,000000; 0,000029
