nm; A
410,000000; 0,146212
409,000000; 0,146563
408,000000; 0,146744
407,000000; 0,147029
406,000000; 0,147396
405,000000; 0,147645
404,000000; 0,147913
403,000000; 0,148213
402,000000; 0,148666
401,000000; 0,149042
400,000000; 0,149522
399,000000; 0,149833
398,000000; 0,150284
397,000000; 0,150760
396,000000; 0,151169
395,000000; 0,151661
394,000000; 0,152084
393,000000; 0,152541
392,000000; 0,153033
391,000000; 0,153320
390,000000; 0,153802
389,000000; 0,154172
388,000000; 0,154614
387,000000; 0,155026
386,000000; 0,155501
385,000000; 0,155888
384,000000; 0,157012
383,000000; 0,158297
382,000000; 0,158280
381,000000; 0,158804
380,000000; 0,159038
379,000000; 0,159448
378,000000; 0,159754
377,000000; 0,160211
376,000000; 0,160643
375,000000; 0,161196
374,000000; 0,161807
373,000000; 0,162240
372,000000; 0,162876
371,000000; 0,163525
370,000000; 0,164084
369,000000; 0,164571
368,000000; 0,165459
367,000000; 0,165934
366,000000; 0,166898
365,000000; 0,167531
364,000000; 0,168229
363,000000; 0,168935
362,000000; 0,169588
361,000000; 0,170471
360,000000; 0,171100
359,000000; 0,171836
358,000000; 0,172569
357,000000; 0,173303
356,000000; 0,174277
355,000000; 0,174814
354,000000; 0,175913
353,000000; 0,176500
352,000000; 0,177331
351,000000; 0,178195
350,000000; 0,179118
349,000000; 0,180064
348,000000; 0,180646
347,000000; 0,181739
346,000000; 0,182817
345,000000; 0,183972
344,000000; 0,185172
343,000000; 0,186307
342,000000; 0,187804
341,000000; 0,189250
340,000000; 0,190463
339,000000; 0,191862
338,000000; 0,193353
337,000000; 0,195072
336,000000; 0,196641
335,000000; 0,198496
334,000000; 0,199973
333,000000; 0,202216
332,000000; 0,204046
331,000000; 0,206324
330,000000; 0,208492
329,000000; 0,210642
328,000000; 0,212486
327,000000; 0,224976
326,000000; 0,227704
325,000000; 0,230755
324,000000; 0,233454
323,000000; 0,236540
322,000000; 0,240062
321,000000; 0,243590
320,000000; 0,247210
319,000000; 0,251200
318,000000; 0,255348
317,000000; 0,259940
316,000000; 0,264918
315,000000; 0,270215
314,000000; 0,275899
313,000000; 0,282125
312,000000; 0,288650
311,000000; 0,295550
310,000000; 0,302572
309,000000; 0,310153
308,000000; 0,318257
307,000000; 0,327020
306,000000; 0,335834
305,000000; 0,345137
304,000000; 0,354742
303,000000; 0,364828
302,000000; 0,375258
301,000000; 0,386028
300,000000; 0,397393
299,000000; 0,408518
298,000000; 0,420592
297,000000; 0,432407
296,000000; 0,445017
295,000000; 0,458022
294,000000; 0,471928
293,000000; 0,486936
292,000000; 0,503811
291,000000; 0,522439
290,000000; 0,543312
289,000000; 0,566318
288,000000; 0,591115
287,000000; 0,616503
286,000000; 0,640948
