nm; A
410,000000; 0,090912
409,000000; 0,091149
408,000000; 0,091151
407,000000; 0,091367
406,000000; 0,091539
405,000000; 0,091749
404,000000; 0,091825
403,000000; 0,091964
402,000000; 0,092006
401,000000; 0,092218
400,000000; 0,092305
399,000000; 0,092441
398,000000; 0,092546
397,000000; 0,092769
396,000000; 0,092798
395,000000; 0,093095
394,000000; 0,093102
393,000000; 0,093344
392,000000; 0,093460
391,000000; 0,093577
390,000000; 0,093683
389,000000; 0,093880
388,000000; 0,094012
387,000000; 0,094202
386,000000; 0,094378
385,000000; 0,094514
384,000000; 0,095900
383,000000; 0,096979
382,000000; 0,096837
381,000000; 0,096908
380,000000; 0,096809
379,000000; 0,096644
378,000000; 0,096607
377,000000; 0,096648
376,000000; 0,096591
375,000000; 0,096645
374,000000; 0,096905
373,000000; 0,096945
372,000000; 0,097085
371,000000; 0,097231
370,000000; 0,097275
369,000000; 0,097401
368,000000; 0,097512
367,000000; 0,097803
366,000000; 0,097984
365,000000; 0,098160
364,000000; 0,098253
363,000000; 0,098379
362,000000; 0,098562
361,000000; 0,098795
360,000000; 0,098782
359,000000; 0,098992
358,000000; 0,099310
357,000000; 0,099422
356,000000; 0,099561
355,000000; 0,099618
354,000000; 0,099973
353,000000; 0,099943
352,000000; 0,100105
351,000000; 0,100184
350,000000; 0,100404
349,000000; 0,100671
348,000000; 0,100635
347,000000; 0,100804
346,000000; 0,100979
345,000000; 0,101102
344,000000; 0,101249
343,000000; 0,101463
342,000000; 0,101526
341,000000; 0,101801
340,000000; 0,101985
339,000000; 0,102091
338,000000; 0,102165
337,000000; 0,102286
336,000000; 0,102372
335,000000; 0,102937
334,000000; 0,102755
333,000000; 0,103081
332,000000; 0,103076
331,000000; 0,103325
330,000000; 0,103323
329,000000; 0,103458
328,000000; 0,103398
327,000000; 0,110148
326,000000; 0,110355
325,000000; 0,110524
324,000000; 0,110368
323,000000; 0,110288
322,000000; 0,110335
321,000000; 0,110681
320,000000; 0,110478
319,000000; 0,110706
318,000000; 0,110561
317,000000; 0,110585
316,000000; 0,110436
315,000000; 0,110749
314,000000; 0,110822
313,000000; 0,110776
312,000000; 0,110848
311,000000; 0,111002
310,000000; 0,110899
309,000000; 0,110892
308,000000; 0,111117
307,000000; 0,111193
306,000000; 0,111137
305,000000; 0,111346
304,000000; 0,111244
303,000000; 0,111460
302,000000; 0,111456
301,000000; 0,111573
300,000000; 0,111808
299,000000; 0,111875
298,000000; 0,112177
297,000000; 0,112122
296,000000; 0,112438
295,000000; 0,112578
294,000000; 0,112736
293,000000; 0,112881
292,000000; 0,113177
291,000000; 0,113159
290,000000; 0,113191
289,000000; 0,113633
288,000000; 0,113755
287,000000; 0,113978
286,000000; 0,114206
285,000000; 0,114381
284,000000; 0,114501
283,000000; 0,114687
282,000000; 0,114802
281,000000; 0,115256
280,000000; 0,115355
279,000000; 0,115463
278,000000; 0,115701
277,000000; 0,115977
276,000000; 0,116196
275,000000; 0,116271
274,000000; 0,116527
273,000000; 0,116621
272,000000; 0,116720
271,000000; 0,116836
270,000000; 0,116830
269,000000; 0,116968
268,000000; 0,117148
267,000000; 0,116981
266,000000; 0,116934
265,000000; 0,117104
264,000000; 0,117169
263,000000; 0,117220
262,000000; 0,117134
261,000000; 0,117255
260,000000; 0,117223
259,000000; 0,117327
258,000000; 0,117299
257,000000; 0,117197
256,000000; 0,117335
255,000000; 0,117368
254,000000; 0,117284
253,000000; 0,117433
252,000000; 0,117414
251,000000; 0,117459
250,000000; 0,117509
249,000000; 0,117677
248,000000; 0,117919
247,000000; 0,118056
246,000000; 0,118266
245,000000; 0,118255
244,000000; 0,118365
243,000000; 0,118645
242,000000; 0,119123
241,000000; 0,119634
240,000000; 0,120261
239,000000; 0,120837
238,000000; 0,121535
237,000000; 0,122024
236,000000; 0,122725
235,000000; 0,123436
234,000000; 0,124129
233,000000; 0,124864
232,000000; 0,125657
231,000000; 0,126469
230,000000; 0,126977
229,000000; 0,127776
228,000000; 0,128134
227,000000; 0,128413
226,000000; 0,128595
225,000000; 0,128982
224,000000; 0,129297
223,000000; 0,129786
222,000000; 0,130359
221,000000; 0,131025
220,000000; 0,131952
219,000000; 0,133007
218,000000; 0,134357
217,000000; 0,136226
216,000000; 0,137565
215,000000; 0,139400
214,000000; 0,141581
213,000000; 0,143853
212,000000; 0,146621
211,000000; 0,149952
210,000000; 0,153690
209,000000; 0,158199
208,000000; 0,163177
207,000000; 0,169253
206,000000; 0,176295
205,000000; 0,185426
204,000000; 0,196691
203,000000; 0,211528
202,000000; 0,230546
201,000000; 0,256685
200,000000; 0,291972
