nm; A
410,000000; 0,463253
409,000000; 0,465279
408,000000; 0,467052
407,000000; 0,469002
406,000000; 0,471060
405,000000; 0,472960
404,000000; 0,474994
403,000000; 0,476988
402,000000; 0,478949
401,000000; 0,481003
400,000000; 0,483134
399,000000; 0,485522
398,000000; 0,487565
397,000000; 0,489953
396,000000; 0,492289
395,000000; 0,494745
394,000000; 0,497065
393,000000; 0,499795
392,000000; 0,502166
391,000000; 0,504788
390,000000; 0,507371
389,000000; 0,509990
388,000000; 0,512667
387,000000; 0,515245
386,000000; 0,518052
385,000000; 0,520881
384,000000; 0,521941
383,000000; 0,522886
382,000000; 0,526963
381,000000; 0,529454
380,000000; 0,533168
379,000000; 0,535751
378,000000; 0,539154
377,000000; 0,542057
376,000000; 0,544958
375,000000; 0,548073
374,000000; 0,550786
373,000000; 0,553549
372,000000; 0,556405
371,000000; 0,559487
370,000000; 0,561988
369,000000; 0,564384
368,000000; 0,567117
367,000000; 0,569918
366,000000; 0,572752
365,000000; 0,575608
364,000000; 0,578471
363,000000; 0,580983
362,000000; 0,583933
361,000000; 0,586681
360,000000; 0,589528
359,000000; 0,592072
358,000000; 0,594851
357,000000; 0,597865
356,000000; 0,600556
355,000000; 0,603682
354,000000; 0,606715
353,000000; 0,609332
352,000000; 0,612519
351,000000; 0,615520
350,000000; 0,618518
349,000000; 0,621657
348,000000; 0,624751
347,000000; 0,627880
346,000000; 0,630908
345,000000; 0,633972
344,000000; 0,637541
343,000000; 0,640627
342,000000; 0,643875
341,000000; 0,647369
340,000000; 0,650436
339,000000; 0,653837
338,000000; 0,657419
337,000000; 0,660668
336,000000; 0,664197
335,000000; 0,667668
334,000000; 0,671325
333,000000; 0,674671
332,000000; 0,677884
331,000000; 0,681122
330,000000; 0,684640
329,000000; 0,687881
328,000000; 0,693904
327,000000; 0,652902
326,000000; 0,654805
325,000000; 0,657836
324,000000; 0,660538
323,000000; 0,663119
322,000000; 0,666121
321,000000; 0,668811
320,000000; 0,671249
319,000000; 0,673746
318,000000; 0,676113
317,000000; 0,678256
316,000000; 0,680674
315,000000; 0,682119
314,000000; 0,684334
313,000000; 0,686262
312,000000; 0,687790
311,000000; 0,689475
310,000000; 0,690365
309,000000; 0,691762
308,000000; 0,693052
307,000000; 0,693913
306,000000; 0,694936
305,000000; 0,695753
304,000000; 0,696348
303,000000; 0,696622
302,000000; 0,696919
301,000000; 0,697213
300,000000; 0,697076
299,000000; 0,696471
298,000000; 0,696168
297,000000; 0,695792
296,000000; 0,694849
295,000000; 0,694028
294,000000; 0,693175
293,000000; 0,692246
292,000000; 0,690822
291,000000; 0,689211
290,000000; 0,688061
289,000000; 0,686814
288,000000; 0,685396
287,000000; 0,683777
286,000000; 0,682110
285,000000; 0,679964
284,000000; 0,678421
283,000000; 0,676234
282,000000; 0,674249
281,000000; 0,672059
280,000000; 0,669746
279,000000; 0,667185
278,000000; 0,664825
277,000000; 0,662244
276,000000; 0,659672
275,000000; 0,656871
274,000000; 0,654055
273,000000; 0,651617
272,000000; 0,648899
271,000000; 0,646078
270,000000; 0,643781
269,000000; 0,641176
268,000000; 0,638639
267,000000; 0,636516
266,000000; 0,634422
265,000000; 0,632765
264,000000; 0,631124
263,000000; 0,630001
262,000000; 0,628672
261,000000; 0,628135
260,000000; 0,627560
259,000000; 0,627173
258,000000; 0,627394
257,000000; 0,627902
256,000000; 0,628896
255,000000; 0,629908
254,000000; 0,631642
253,000000; 0,633422
252,000000; 0,635389
251,000000; 0,637910
250,000000; 0,640659
249,000000; 0,643527
248,000000; 0,647005
247,000000; 0,650407
246,000000; 0,654097
245,000000; 0,658182
244,000000; 0,661969
243,000000; 0,666096
242,000000; 0,670339
241,000000; 0,674675
240,000000; 0,678891
239,000000; 0,683078
238,000000; 0,687030
237,000000; 0,691171
236,000000; 0,695257
235,000000; 0,699325
234,000000; 0,703149
233,000000; 0,707122
232,000000; 0,711192
231,000000; 0,715168
230,000000; 0,719131
229,000000; 0,723465
228,000000; 0,727543
227,000000; 0,731309
226,000000; 0,735177
225,000000; 0,738923
224,000000; 0,742114
223,000000; 0,744367
222,000000; 0,746505
221,000000; 0,747647
220,000000; 0,748425
219,000000; 0,748849
218,000000; 0,748884
217,000000; 0,748772
216,000000; 0,748444
215,000000; 0,747460
214,000000; 0,746506
213,000000; 0,745664
212,000000; 0,744499
211,000000; 0,742986
210,000000; 0,741242
209,000000; 0,739505
208,000000; 0,737144
207,000000; 0,734770
206,000000; 0,731591
205,000000; 0,728744
204,000000; 0,725779
203,000000; 0,722976
202,000000; 0,721530
201,000000; 0,719119
200,000000; 0,717173
199,000000; 0,715195
198,000000; 0,713531
197,000000; 0,710823
196,000000; 0,707360
195,000000; 0,702025
194,000000; 0,692720
193,000000; 0,683872
192,000000; 0,657801
191,000000; 0,633584
190,000000; 0,572687
