nm; A
410,000000; 0,000965
409,000000; 0,000986
408,000000; 0,000865
407,000000; 0,000915
406,000000; 0,000952
405,000000; 0,000844
404,000000; 0,000848
403,000000; 0,000777
402,000000; 0,000789
401,000000; 0,000714
400,000000; 0,000710
399,000000; 0,000764
398,000000; 0,000685
397,000000; 0,000689
396,000000; 0,000668
395,000000; 0,000718
394,000000; 0,000618
393,000000; 0,000706
392,000000; 0,000514
391,000000; 0,000551
390,000000; 0,000639
389,000000; 0,000589
388,000000; 0,000651
387,000000; 0,000568
386,000000; 0,000639
385,000000; 0,000493
384,000000; 0,000649
383,000000; 0,000457
382,000000; 0,000511
381,000000; 0,000129
380,000000; 0,000714
379,000000; 0,000324
378,000000; 0,000540
377,000000; 0,000390
376,000000; 0,000453
375,000000; 0,000416
374,000000; 0,000374
373,000000; 0,000454
372,000000; 0,000412
371,000000; 0,000608
370,000000; 0,000279
369,000000; 0,000217
368,000000; 0,000283
367,000000; 0,000325
366,000000; 0,000158
365,000000; 0,000392
364,000000; 0,000275
363,000000; 0,000288
362,000000; 0,000375
361,000000; 0,000338
360,000000; 0,000204
359,000000; 0,000351
358,000000; 0,000296
357,000000; 0,000296
356,000000; 0,000263
355,000000; 0,000413
354,000000; 0,000363
353,000000; 0,000226
352,000000; 0,000230
351,000000; 0,000209
350,000000; 0,000088
349,000000; 0,000276
348,000000; 0,000209
347,000000; 0,000180
346,000000; 0,000310
345,000000; -0,000042
344,000000; 0,000126
343,000000; 0,000235
342,000000; 0,000335
341,000000; 0,000017
340,000000; 0,000025
339,000000; -0,000017
338,000000; 0,000025
337,000000; 0,000197
336,000000; -0,000004
335,000000; 0,000205
334,000000; -0,000004
333,000000; -0,000004
332,000000; 0,000004
331,000000; 0,000046
330,000000; 0,000188
329,000000; -0,000063
328,000000; -0,000042
327,000000; 0,000004
326,000000; 0,000083
325,000000; -0,000046
324,000000; 0,000165
323,000000; 0,000091
322,000000; 0,000074
321,000000; -0,000054
320,000000; 0,000074
319,000000; 0,000132
318,000000; 0,000095
317,000000; -0,000087
316,000000; 0,000177
315,000000; -0,000041
314,000000; -0,000210
313,000000; -0,000029
312,000000; 0,000004
311,000000; -0,000012
310,000000; -0,000209
309,000000; -0,000160
308,000000; -0,000082
307,000000; -0,000102
306,000000; -0,000156
305,000000; -0,000205
304,000000; -0,000115
303,000000; -0,000082
302,000000; -0,000163
301,000000; -0,000053
300,000000; -0,000110
299,000000; -0,000147
298,000000; -0,000171
297,000000; -0,000245
296,000000; -0,000285
295,000000; -0,000126
294,000000; -0,000159
293,000000; -0,000155
292,000000; -0,000069
291,000000; -0,000204
290,000000; -0,000179
289,000000; -0,000244
288,000000; -0,000289
287,000000; -0,000171
286,000000; -0,000378
285,000000; -0,000414
284,000000; -0,000138
283,000000; -0,000276
282,000000; -0,000235
281,000000; -0,000365
280,000000; -0,000247
279,000000; -0,000267
278,000000; -0,000320
277,000000; -0,000299
276,000000; -0,000206
275,000000; -0,000121
274,000000; -0,000411
273,000000; -0,000218
272,000000; -0,000379
271,000000; -0,000439
270,000000; -0,000177
269,000000; -0,000185
268,000000; -0,000277
267,000000; -0,000116
266,000000; -0,000188
265,000000; -0,000304
264,000000; -0,000260
263,000000; -0,000164
262,000000; -0,000267
261,000000; -0,000116
260,000000; -0,000096
259,000000; -0,000167
258,000000; -0,000207
257,000000; -0,000119
256,000000; -0,000048
255,000000; -0,000075
254,000000; -0,000012
253,000000; -0,000024
252,000000; -0,000083
251,000000; -0,000165
250,000000; -0,000075
249,000000; -0,000125
248,000000; -0,000137
247,000000; -0,000144
246,000000; -0,000144
245,000000; -0,000167
244,000000; -0,000081
243,000000; -0,000062
242,000000; -0,000031
241,000000; -0,000150
240,000000; -0,000084
239,000000; -0,000096
238,000000; -0,000152
237,000000; -0,000228
236,000000; -0,000034
235,000000; -0,000053
234,000000; -0,000030
233,000000; -0,000086
232,000000; -0,000109
231,000000; -0,000105
230,000000; -0,000149
229,000000; -0,000204
228,000000; -0,000344
227,000000; -0,000258
226,000000; -0,000335
225,000000; -0,000327
224,000000; -0,000318
223,000000; -0,000547
222,000000; -0,000513
221,000000; -0,000653
220,000000; -0,000669
219,000000; -0,000591
218,000000; -0,000725
217,000000; -0,000786
216,000000; -0,000940
215,000000; -0,001011
214,000000; -0,001099
213,000000; -0,001193
212,000000; -0,001044
211,000000; -0,001134
210,000000; -0,001254
209,000000; -0,001311
208,000000; -0,001332
207,000000; -0,001422
206,000000; -0,001323
205,000000; -0,001345
204,000000; -0,001230
203,000000; -0,001367
202,000000; -0,001308
201,000000; -0,001340
200,000000; -0,001194
199,000000; -0,001287
198,000000; -0,001033
197,000000; -0,001016
196,000000; -0,000651
195,000000; -0,000989
194,000000; -0,000936
193,000000; -0,001093
192,000000; -0,001089
191,000000; -0,000945
190,000000; -0,000974
