nm; A
410,000000; 0,013335
409,000000; 0,013472
408,000000; 0,013564
407,000000; 0,013666
406,000000; 0,013866
405,000000; 0,013809
404,000000; 0,013997
403,000000; 0,014025
402,000000; 0,014132
401,000000; 0,014209
400,000000; 0,014373
399,000000; 0,014476
398,000000; 0,014467
397,000000; 0,014614
396,000000; 0,014736
395,000000; 0,014821
394,000000; 0,014970
393,000000; 0,015122
392,000000; 0,015084
391,000000; 0,015213
390,000000; 0,015279
389,000000; 0,015423
388,000000; 0,015646
387,000000; 0,015543
386,000000; 0,015765
385,000000; 0,015929
384,000000; 0,015802
383,000000; 0,015818
382,000000; 0,016201
381,000000; 0,015940
380,000000; 0,016517
379,000000; 0,016230
378,000000; 0,016594
377,000000; 0,016542
376,000000; 0,016721
375,000000; 0,016964
374,000000; 0,017073
373,000000; 0,017161
372,000000; 0,017332
371,000000; 0,017708
370,000000; 0,017378
369,000000; 0,017548
368,000000; 0,017656
367,000000; 0,017957
366,000000; 0,017847
365,000000; 0,018218
364,000000; 0,018124
363,000000; 0,018243
362,000000; 0,018547
361,000000; 0,018500
360,000000; 0,018722
359,000000; 0,018741
358,000000; 0,018917
357,000000; 0,019063
356,000000; 0,019129
355,000000; 0,019558
354,000000; 0,019563
353,000000; 0,019449
352,000000; 0,019696
351,000000; 0,019698
350,000000; 0,019742
349,000000; 0,019987
348,000000; 0,020110
347,000000; 0,020217
346,000000; 0,020340
345,000000; 0,020106
344,000000; 0,020479
343,000000; 0,020555
342,000000; 0,020805
341,000000; 0,020897
340,000000; 0,020851
339,000000; 0,021076
338,000000; 0,020928
337,000000; 0,021253
336,000000; 0,021374
335,000000; 0,021556
334,000000; 0,021557
333,000000; 0,021867
332,000000; 0,021973
331,000000; 0,021896
330,000000; 0,022130
329,000000; 0,022057
328,000000; 0,022183
327,000000; 0,022565
326,000000; 0,022549
325,000000; 0,022580
324,000000; 0,022875
323,000000; 0,022933
322,000000; 0,023138
321,000000; 0,022918
320,000000; 0,023217
319,000000; 0,023416
318,000000; 0,023596
317,000000; 0,023601
316,000000; 0,023811
315,000000; 0,023945
314,000000; 0,023871
313,000000; 0,024172
312,000000; 0,024355
311,000000; 0,024543
310,000000; 0,024484
309,000000; 0,024713
308,000000; 0,024826
307,000000; 0,025119
306,000000; 0,025146
305,000000; 0,025290
304,000000; 0,025559
303,000000; 0,025705
302,000000; 0,025928
301,000000; 0,026175
300,000000; 0,026387
299,000000; 0,026542
298,000000; 0,026728
297,000000; 0,026870
296,000000; 0,026949
295,000000; 0,027235
294,000000; 0,027375
293,000000; 0,027597
292,000000; 0,027734
291,000000; 0,027853
290,000000; 0,028033
289,000000; 0,028449
288,000000; 0,028383
287,000000; 0,028779
286,000000; 0,028871
285,000000; 0,028959
284,000000; 0,029305
283,000000; 0,029525
282,000000; 0,029666
281,000000; 0,029631
280,000000; 0,029850
279,000000; 0,030048
278,000000; 0,030202
277,000000; 0,030534
276,000000; 0,030598
275,000000; 0,030969
274,000000; 0,031085
273,000000; 0,031239
272,000000; 0,031339
271,000000; 0,031690
270,000000; 0,031908
269,000000; 0,032056
268,000000; 0,032277
267,000000; 0,032437
266,000000; 0,032694
265,000000; 0,032734
264,000000; 0,032956
263,000000; 0,033270
262,000000; 0,033276
261,000000; 0,033764
260,000000; 0,034005
259,000000; 0,034433
258,000000; 0,034786
257,000000; 0,035379
256,000000; 0,036051
255,000000; 0,036647
254,000000; 0,037669
253,000000; 0,038578
