nm; A
410,000000; 0,061390
409,000000; 0,061945
408,000000; 0,062315
407,000000; 0,062802
406,000000; 0,063443
405,000000; 0,063751
404,000000; 0,064332
403,000000; 0,064874
402,000000; 0,065356
401,000000; 0,065834
400,000000; 0,066353
399,000000; 0,066904
398,000000; 0,067358
397,000000; 0,067965
396,000000; 0,068559
395,000000; 0,069198
394,000000; 0,069649
393,000000; 0,070436
392,000000; 0,070726
391,000000; 0,071515
390,000000; 0,072079
389,000000; 0,072617
388,000000; 0,073328
387,000000; 0,073926
386,000000; 0,074689
385,000000; 0,075413
384,000000; 0,076175
383,000000; 0,076724
382,000000; 0,077542
381,000000; 0,077981
380,000000; 0,078977
379,000000; 0,079161
378,000000; 0,080132
377,000000; 0,080706
376,000000; 0,081394
375,000000; 0,082127
374,000000; 0,082740
373,000000; 0,083450
372,000000; 0,084070
371,000000; 0,084908
370,000000; 0,085267
369,000000; 0,085900
368,000000; 0,086656
367,000000; 0,087255
366,000000; 0,087780
365,000000; 0,088810
364,000000; 0,089202
363,000000; 0,089860
362,000000; 0,090467
361,000000; 0,091139
360,000000; 0,091777
359,000000; 0,092396
358,000000; 0,092956
357,000000; 0,093556
356,000000; 0,094215
355,000000; 0,094963
354,000000; 0,095567
353,000000; 0,095952
352,000000; 0,096649
351,000000; 0,097115
350,000000; 0,097847
349,000000; 0,098384
348,000000; 0,099075
347,000000; 0,099676
346,000000; 0,100410
345,000000; 0,100856
344,000000; 0,101719
343,000000; 0,102564
342,000000; 0,103414
341,000000; 0,104166
340,000000; 0,105408
339,000000; 0,106512
338,000000; 0,107886
337,000000; 0,109773
336,000000; 0,111975
335,000000; 0,114530
334,000000; 0,117506
333,000000; 0,121451
332,000000; 0,126345
331,000000; 0,132268
330,000000; 0,140010
329,000000; 0,149348
328,000000; 0,161567
327,000000; 0,178590
326,000000; 0,198854
325,000000; 0,224267
324,000000; 0,257026
323,000000; 0,298179
322,000000; 0,350860
321,000000; 0,416487
320,000000; 0,499386
319,000000; 0,601421
318,000000; 0,727278
317,000000; 0,881113
316,000000; 1,068810
315,000000; 1,296157
314,000000; 1,568305
313,000000; 1,884101
312,000000; 2,225010
311,000000; 2,574302
310,000000; 2,845681
309,000000; 3,038276
308,000000; 3,056725
307,000000; 3,034297
306,000000; 3,081171
305,000000; 3,156549
304,000000; 3,199935
303,000000; 3,226903
302,000000; 3,220239
301,000000; 3,227372
300,000000; 3,286497
299,000000; 3,194376
298,000000; 3,345847
297,000000; 3,294785
296,000000; 3,337031
295,000000; 3,337178
294,000000; 3,404239
293,000000; 3,355586
292,000000; 3,436717
291,000000; 3,311823
290,000000; 3,496510
289,000000; 3,471886
288,000000; 3,415547
287,000000; 3,613667
286,000000; 3,510183
285,000000; 3,566474
284,000000; 3,449487
283,000000; 3,461275
282,000000; 3,485632
281,000000; 3,524615
280,000000; 3,567639
279,000000; 3,567910
278,000000; 3,539214
277,000000; 3,688480
276,000000; 3,855184
275,000000; 3,554590
274,000000; 3,633913
273,000000; 3,617307
272,000000; 3,710351
271,000000; 3,802520
270,000000; 3,690985
269,000000; 3,857746
268,000000; 3,803726
267,000000; 3,619587
266,000000; 3,830857
265,000000; 3,780029
264,000000; 3,859627
263,000000; 3,957036
262,000000; 3,922578
261,000000; 4,037104
260,000000; 3,833458
259,000000; 3,759230
