nm; A
410,000000; 4,456954
409,000000; 4,457041
408,000000; 4,457200
407,000000; 4,582230
406,000000; 4,582446
405,000000; 4,582613
404,000000; 4,582787
403,000000; 4,156871
402,000000; 4,457874
401,000000; 4,582927
400,000000; 4,759097
399,000000; 4,458200
398,000000; 4,759316
397,000000; 5,060445
396,000000; 4,282373
395,000000; 4,215494
394,000000; 4,361841
393,000000; 4,458747
392,000000; 4,362015
391,000000; 4,362083
390,000000; 4,362192
389,000000; 4,362362
388,000000; 4,459328
387,000000; 4,158385
386,000000; 4,362596
385,000000; 4,216569
384,000000; 4,217965
383,000000; 10,000000
382,000000; 10,000000
381,000000; 10,000000
380,000000; 10,000000
379,000000; 4,110171
378,000000; 10,000000
377,000000; 10,000000
376,000000; 10,000000
375,000000; 10,000000
374,000000; 10,000000
373,000000; 4,763053
372,000000; 4,762900
371,000000; 3,917805
370,000000; 4,160795
369,000000; 10,000000
368,000000; 10,000000
367,000000; 5,063926
366,000000; 4,218832
365,000000; 10,000000
364,000000; 4,762963
363,000000; 3,859877
362,000000; 5,063960
361,000000; 10,000000
360,000000; 4,462113
359,000000; 4,762975
358,000000; 10,000000
357,000000; 4,763076
356,000000; 4,022590
355,000000; 3,721698
354,000000; 4,365155
353,000000; 4,109717
352,000000; 4,586692
351,000000; 4,461791
350,000000; 4,022320
349,000000; 4,022260
348,000000; 4,586343
347,000000; 3,720937
346,000000; 4,063288
345,000000; 4,284983
344,000000; 4,364153
343,000000; 4,021888
342,000000; 3,984145
341,000000; 10,000000
340,000000; 10,000000
339,000000; 3,484262
338,000000; 4,763080
337,000000; 4,462342
336,000000; 4,462525
335,000000; 4,764027
334,000000; 4,366240
333,000000; 4,024161
332,000000; 10,000000
331,000000; 3,509766
330,000000; 3,619127
329,000000; 4,288510
328,000000; 4,765810
327,000000; 4,371094
326,000000; 5,070603
325,000000; 4,593707
324,000000; 10,000000
323,000000; 3,749265
322,000000; 4,071978
321,000000; 4,595353
320,000000; 4,595581
319,000000; 10,000000
318,000000; 10,000000
317,000000; 4,374877
316,000000; 4,296113
315,000000; 3,928509
314,000000; 4,598046
313,000000; 10,000000
312,000000; 10,000000
311,000000; 10,000000
310,000000; 10,000000
309,000000; 10,000000
308,000000; 10,000000
307,000000; 3,735523
306,000000; 4,379324
305,000000; 5,078529
304,000000; 4,175776
303,000000; 10,000000
302,000000; 4,301399
301,000000; 4,602671
300,000000; 10,000000
299,000000; 3,876175
298,000000; 5,080569
297,000000; 10,000000
296,000000; 10,000000
295,000000; 5,081246
294,000000; 4,604316
293,000000; 5,081642
292,000000; 10,000000
291,000000; 3,803561
