nm; A
410,000000; 2,375067
409,000000; 2,374256
408,000000; 2,372624
407,000000; 2,370042
406,000000; 2,367602
405,000000; 2,362504
404,000000; 2,360938
403,000000; 2,354953
402,000000; 2,354071
401,000000; 2,350778
400,000000; 2,348320
399,000000; 2,343422
398,000000; 2,339361
397,000000; 2,336989
396,000000; 2,331359
395,000000; 2,323399
394,000000; 2,322824
393,000000; 2,321235
392,000000; 2,319833
391,000000; 2,313641
390,000000; 2,312199
389,000000; 2,306220
388,000000; 2,301721
387,000000; 2,295807
386,000000; 2,297389
385,000000; 2,293770
384,000000; 2,284189
383,000000; 2,256762
382,000000; 2,240036
381,000000; 2,257716
380,000000; 2,248689
379,000000; 2,229357
378,000000; 2,244305
377,000000; 2,238387
376,000000; 2,234272
375,000000; 2,226720
374,000000; 2,226592
373,000000; 2,222724
372,000000; 2,216974
371,000000; 2,206601
370,000000; 2,207156
369,000000; 2,208976
368,000000; 2,201120
367,000000; 2,198230
366,000000; 2,194698
365,000000; 2,190171
364,000000; 2,185472
363,000000; 2,175818
362,000000; 2,173539
361,000000; 2,175440
360,000000; 2,175994
359,000000; 2,170243
358,000000; 2,165355
357,000000; 2,160473
356,000000; 2,161435
355,000000; 2,144520
354,000000; 2,153500
353,000000; 2,148560
352,000000; 2,147360
351,000000; 2,144250
350,000000; 2,135829
349,000000; 2,138340
348,000000; 2,130484
347,000000; 2,119865
346,000000; 2,124269
345,000000; 2,123116
344,000000; 2,118147
343,000000; 2,113403
342,000000; 2,111503
341,000000; 2,104006
340,000000; 2,099094
339,000000; 2,084043
338,000000; 2,094694
337,000000; 2,081227
336,000000; 2,088694
335,000000; 2,081430
334,000000; 2,073098
333,000000; 2,072558
332,000000; 2,072409
331,000000; 2,057043
330,000000; 2,050506
329,000000; 2,053403
328,000000; 2,059519
327,000000; 1,880293
326,000000; 1,873047
325,000000; 1,874652
324,000000; 1,873659
323,000000; 1,862237
322,000000; 1,867315
321,000000; 1,870258
320,000000; 1,865337
319,000000; 1,865416
318,000000; 1,862232
317,000000; 1,858738
316,000000; 1,854418
315,000000; 1,847522
314,000000; 1,852451
313,000000; 1,849057
312,000000; 1,845076
311,000000; 1,841623
310,000000; 1,837940
309,000000; 1,837698
308,000000; 1,834515
307,000000; 1,827281
306,000000; 1,828118
305,000000; 1,825434
304,000000; 1,823835
303,000000; 1,819298
302,000000; 1,816151
301,000000; 1,812621
300,000000; 1,810705
299,000000; 1,804063
298,000000; 1,803877
297,000000; 1,801792
296,000000; 1,798066
295,000000; 1,795015
294,000000; 1,793636
293,000000; 1,790052
292,000000; 1,788187
291,000000; 1,782372
290,000000; 1,783380
289,000000; 1,783893
288,000000; 1,780908
287,000000; 1,780326
286,000000; 1,779256
285,000000; 1,776426
284,000000; 1,777755
283,000000; 1,774830
282,000000; 1,772702
281,000000; 1,771259
280,000000; 1,770813
279,000000; 1,770596
278,000000; 1,767250
277,000000; 1,766612
276,000000; 1,764801
275,000000; 1,758452
274,000000; 1,760118
273,000000; 1,759110
272,000000; 1,756654
271,000000; 1,753619
270,000000; 1,752621
269,000000; 1,749269
268,000000; 1,746995
267,000000; 1,741999
266,000000; 1,742135
265,000000; 1,740363
264,000000; 1,738264
263,000000; 1,735695
262,000000; 1,732681
261,000000; 1,730790
260,000000; 1,729052
259,000000; 1,725646
258,000000; 1,725188
257,000000; 1,723025
256,000000; 1,721434
255,000000; 1,721378
254,000000; 1,719649
253,000000; 1,718528
252,000000; 1,718305
251,000000; 1,714249
250,000000; 1,713605
249,000000; 1,711960
248,000000; 1,709611
247,000000; 1,708358
246,000000; 1,706985
245,000000; 1,704393
244,000000; 1,702704
243,000000; 1,698960
242,000000; 1,697294
241,000000; 1,695856
240,000000; 1,692767
239,000000; 1,689774
238,000000; 1,687347
237,000000; 1,684784
236,000000; 1,681623
235,000000; 1,679373
234,000000; 1,677597
233,000000; 1,676305
232,000000; 1,675709
231,000000; 1,675504
230,000000; 1,675983
229,000000; 1,676475
228,000000; 1,679473
227,000000; 1,680781
226,000000; 1,684747
225,000000; 1,688104
224,000000; 1,691020
223,000000; 1,692526
222,000000; 1,693038
221,000000; 1,692596
220,000000; 1,692712
219,000000; 1,689179
218,000000; 1,688952
217,000000; 1,686764
216,000000; 1,685729
215,000000; 1,683798
214,000000; 1,682880
213,000000; 1,680916
212,000000; 1,679253
211,000000; 1,676820
210,000000; 1,676173
209,000000; 1,673767
208,000000; 1,672098
207,000000; 1,668502
206,000000; 1,664890
205,000000; 1,661810
204,000000; 1,659703
203,000000; 1,657109
202,000000; 1,657515
201,000000; 1,658923
