nm; A
410,000000; 0,167644
409,000000; 0,167926
408,000000; 0,168286
407,000000; 0,168517
406,000000; 0,168979
405,000000; 0,169274
404,000000; 0,169610
403,000000; 0,169870
402,000000; 0,170017
401,000000; 0,170348
400,000000; 0,170601
399,000000; 0,170935
398,000000; 0,171123
397,000000; 0,171552
396,000000; 0,171778
395,000000; 0,172092
394,000000; 0,172519
393,000000; 0,172600
392,000000; 0,173008
391,000000; 0,173300
390,000000; 0,173697
389,000000; 0,173996
388,000000; 0,174345
387,000000; 0,174522
386,000000; 0,174799
385,000000; 0,175092
384,000000; 0,176420
383,000000; 0,178309
382,000000; 0,178072
381,000000; 0,178580
380,000000; 0,178408
379,000000; 0,178735
378,000000; 0,178529
377,000000; 0,178744
376,000000; 0,178874
375,000000; 0,179258
374,000000; 0,179482
373,000000; 0,179662
372,000000; 0,179769
371,000000; 0,180147
370,000000; 0,180610
369,000000; 0,180613
368,000000; 0,180902
367,000000; 0,181299
366,000000; 0,181536
365,000000; 0,181952
364,000000; 0,182147
363,000000; 0,182253
362,000000; 0,182541
361,000000; 0,183070
360,000000; 0,183297
359,000000; 0,183471
358,000000; 0,183723
357,000000; 0,184259
356,000000; 0,184393
355,000000; 0,184796
354,000000; 0,185155
353,000000; 0,185363
352,000000; 0,185504
351,000000; 0,185904
350,000000; 0,186197
349,000000; 0,186575
348,000000; 0,186635
347,000000; 0,186882
346,000000; 0,187267
345,000000; 0,187379
344,000000; 0,187732
343,000000; 0,188092
342,000000; 0,188265
341,000000; 0,188713
340,000000; 0,189105
339,000000; 0,189315
338,000000; 0,189796
337,000000; 0,190187
336,000000; 0,190481
335,000000; 0,191068
334,000000; 0,191302
333,000000; 0,191693
332,000000; 0,192083
331,000000; 0,192568
330,000000; 0,192639
329,000000; 0,192934
328,000000; 0,192671
327,000000; 0,204652
326,000000; 0,205410
325,000000; 0,205339
324,000000; 0,205673
323,000000; 0,205818
322,000000; 0,206246
321,000000; 0,206512
320,000000; 0,206604
319,000000; 0,206669
318,000000; 0,207214
317,000000; 0,207299
316,000000; 0,207546
315,000000; 0,207836
314,000000; 0,208154
313,000000; 0,208572
312,000000; 0,208727
311,000000; 0,209037
310,000000; 0,209236
309,000000; 0,209686
308,000000; 0,209827
307,000000; 0,210201
306,000000; 0,210496
305,000000; 0,210738
304,000000; 0,211181
303,000000; 0,211386
302,000000; 0,211847
301,000000; 0,212207
300,000000; 0,212458
299,000000; 0,212727
298,000000; 0,213231
297,000000; 0,213607
296,000000; 0,213943
295,000000; 0,214333
294,000000; 0,214701
293,000000; 0,215142
292,000000; 0,215627
291,000000; 0,216093
290,000000; 0,216312
289,000000; 0,216795
288,000000; 0,217308
287,000000; 0,217609
286,000000; 0,218322
285,000000; 0,218677
284,000000; 0,219213
283,000000; 0,219456
282,000000; 0,220129
281,000000; 0,220381
280,000000; 0,221068
279,000000; 0,221265
278,000000; 0,221982
277,000000; 0,222307
276,000000; 0,222877
275,000000; 0,223308
274,000000; 0,223709
273,000000; 0,223950
272,000000; 0,224385
271,000000; 0,224889
270,000000; 0,225298
269,000000; 0,225535
268,000000; 0,225913
267,000000; 0,226439
266,000000; 0,226821
265,000000; 0,227153
264,000000; 0,227691
263,000000; 0,227891
262,000000; 0,228252
261,000000; 0,228657
260,000000; 0,229113
259,000000; 0,229723
258,000000; 0,229954
257,000000; 0,230611
256,000000; 0,231168
255,000000; 0,231876
254,000000; 0,232493
253,000000; 0,232952
252,000000; 0,233663
251,000000; 0,234456
250,000000; 0,235295
249,000000; 0,236274
248,000000; 0,237367
247,000000; 0,238311
246,000000; 0,239473
245,000000; 0,240808
244,000000; 0,241906
243,000000; 0,243383
242,000000; 0,244905
241,000000; 0,246381
240,000000; 0,247999
239,000000; 0,249615
238,000000; 0,251353
237,000000; 0,253118
236,000000; 0,254929
235,000000; 0,256624
234,000000; 0,258767
233,000000; 0,260855
232,000000; 0,263001
231,000000; 0,265010
230,000000; 0,267128
229,000000; 0,269063
228,000000; 0,271064
227,000000; 0,273080
226,000000; 0,275347
225,000000; 0,277464
224,000000; 0,279758
223,000000; 0,282144
222,000000; 0,285090
221,000000; 0,288230
220,000000; 0,291947
219,000000; 0,295821
218,000000; 0,300242
217,000000; 0,305124
