Created as New Dataset;Sample 009 By Administrator Date maandag, maart 02 2026
cm-1;%T
3415,00;98,06
3414,00;98,07
3413,00;98,08
3412,00;98,08
3411,00;98,09
3410,00;98,09
3409,00;98,08
3408,00;98,06
3407,00;98,04
3406,00;98,01
3405,00;98,00
3404,00;97,99
3403,00;98,00
3402,00;98,01
3401,00;98,03
3400,00;98,03
3399,00;98,03
3398,00;98,03
3397,00;98,03
3396,00;98,02
3395,00;98,01
3394,00;98,00
3393,00;97,99
3392,00;98,00
3391,00;98,02
3390,00;98,04
3389,00;98,06
3388,00;98,07
3387,00;98,07
3386,00;98,05
3385,00;98,02
3384,00;98,00
3383,00;98,00
3382,00;98,02
3381,00;98,04
3380,00;98,05
3379,00;98,06
3378,00;98,06
3377,00;98,07
3376,00;98,08
3375,00;98,08
3374,00;98,09
3373,00;98,09
3372,00;98,10
3371,00;98,10
3370,00;98,10
3369,00;98,08
3368,00;98,07
3367,00;98,07
3366,00;98,08
3365,00;98,09
3364,00;98,10
3363,00;98,10
3362,00;98,10
3361,00;98,09
3360,00;98,08
3359,00;98,07
3358,00;98,06
3357,00;98,08
3356,00;98,11
3355,00;98,14
3354,00;98,17
3353,00;98,18
3352,00;98,17
3351,00;98,16
3350,00;98,15
3349,00;98,14
3348,00;98,14
3347,00;98,14
3346,00;98,13
3345,00;98,14
3344,00;98,15
3343,00;98,16
3342,00;98,15
3341,00;98,13
3340,00;98,11
3339,00;98,09
3338,00;98,08
3337,00;98,09
3336,00;98,12
3335,00;98,15
3334,00;98,18
3333,00;98,19
3332,00;98,18
3331,00;98,17
3330,00;98,16
3329,00;98,17
3328,00;98,18
3327,00;98,20
3326,00;98,21
3325,00;98,21
3324,00;98,20
3323,00;98,18
3322,00;98,17
3321,00;98,17
3320,00;98,18
3319,00;98,19
3318,00;98,20
3317,00;98,21
3316,00;98,21
3315,00;98,22
3314,00;98,23
3313,00;98,22
3312,00;98,20
3311,00;98,17
3310,00;98,16
3309,00;98,16
3308,00;98,18
3307,00;98,20
3306,00;98,21
3305,00;98,22
3304,00;98,21
3303,00;98,20
3302,00;98,20
3301,00;98,19
3300,00;98,19
3299,00;98,19
3298,00;98,19
3297,00;98,19
3296,00;98,19
3295,00;98,19
3294,00;98,19
3293,00;98,19
3292,00;98,19
3291,00;98,19
3290,00;98,17
3289,00;98,15
3288,00;98,13
3287,00;98,14
3286,00;98,16
3285,00;98,19
3284,00;98,21
3283,00;98,21
3282,00;98,21
3281,00;98,20
3280,00;98,19
3279,00;98,19
3278,00;98,18
3277,00;98,18
3276,00;98,19
3275,00;98,19
3274,00;98,21
3273,00;98,23
3272,00;98,25
3271,00;98,26
3270,00;98,25
3269,00;98,24
3268,00;98,22
3267,00;98,21
3266,00;98,21
3265,00;98,21
3264,00;98,22
3263,00;98,23
3262,00;98,23
3261,00;98,22
3260,00;98,22
3259,00;98,21
3258,00;98,20
3257,00;98,19
3256,00;98,19
3255,00;98,18
3254,00;98,18
3253,00;98,18
3252,00;98,19
3251,00;98,20
3250,00;98,20
3249,00;98,20
3248,00;98,20
3247,00;98,19
3246,00;98,19
3245,00;98,19
3244,00;98,19
3243,00;98,20
3242,00;98,20
3241,00;98,21
3240,00;98,21
3239,00;98,22
3238,00;98,21
3237,00;98,21
3236,00;98,20
3235,00;98,21
3234,00;98,21
3233,00;98,21
3232,00;98,20
3231,00;98,20
3230,00;98,21
3229,00;98,21
3228,00;98,22
3227,00;98,22
3226,00;98,22
3225,00;98,21
3224,00;98,20
3223,00;98,20
3222,00;98,20
3221,00;98,21
3220,00;98,23
3219,00;98,24
3218,00;98,24
3217,00;98,23
3216,00;98,22
3215,00;98,21
3214,00;98,20
3213,00;98,20
3212,00;98,21
3211,00;98,23
3210,00;98,27
3209,00;98,29
3208,00;98,30
3207,00;98,28
3206,00;98,27
3205,00;98,26
3204,00;98,26
3203,00;98,27
3202,00;98,28
3201,00;98,29
3200,00;98,30
3199,00;98,31
3198,00;98,32
3197,00;98,33
3196,00;98,32
3195,00;98,31
3194,00;98,28
3193,00;98,26
3192,00;98,25
3191,00;98,25
3190,00;98,25
3189,00;98,25
3188,00;98,25
3187,00;98,25
3186,00;98,24
3185,00;98,24
3184,00;98,24
3183,00;98,26
3182,00;98,28
3181,00;98,30
3180,00;98,30
3179,00;98,30
3178,00;98,29
3177,00;98,29
3176,00;98,29
3175,00;98,30
3174,00;98,32
3173,00;98,33
3172,00;98,34
3171,00;98,33
3170,00;98,32
3169,00;98,31
3168,00;98,32
3167,00;98,34
3166,00;98,35
3165,00;98,35
3164,00;98,33
3163,00;98,31
3162,00;98,29
3161,00;98,29
3160,00;98,29
3159,00;98,29
3158,00;98,30
3157,00;98,30
3156,00;98,32
3155,00;98,33
3154,00;98,34
3153,00;98,33
3152,00;98,32
3151,00;98,30
3150,00;98,30
3149,00;98,30
3148,00;98,31
3147,00;98,32
3146,00;98,33
3145,00;98,33
3144,00;98,33
3143,00;98,34
3142,00;98,35
3141,00;98,36
3140,00;98,37
3139,00;98,37
3138,00;98,37
3137,00;98,37
3136,00;98,37
3135,00;98,37
3134,00;98,37
3133,00;98,38
3132,00;98,39
3131,00;98,39
3130,00;98,38
3129,00;98,36
3128,00;98,34
3127,00;98,33
3126,00;98,34
3125,00;98,34
3124,00;98,35
3123,00;98,35
3122,00;98,35
3121,00;98,34
3120,00;98,33
3119,00;98,32
3118,00;98,31
3117,00;98,31
3116,00;98,31
3115,00;98,33
3114,00;98,34
3113,00;98,35
3112,00;98,35
3111,00;98,36
3110,00;98,36
3109,00;98,37
3108,00;98,37
3107,00;98,36
3106,00;98,36
3105,00;98,37
3104,00;98,37
3103,00;98,37
3102,00;98,38
3101,00;98,39
3100,00;98,40
3099,00;98,41
3098,00;98,42
3097,00;98,41
3096,00;98,42
3095,00;98,43
3094,00;98,44
3093,00;98,44
3092,00;98,44
3091,00;98,43
3090,00;98,42
3089,00;98,41
3088,00;98,41
3087,00;98,42
3086,00;98,43
3085,00;98,44
3084,00;98,43
3083,00;98,43
3082,00;98,42
3081,00;98,41
3080,00;98,40
3079,00;98,41
3078,00;98,42
3077,00;98,43
3076,00;98,44
3075,00;98,44
3074,00;98,45
3073,00;98,46
3072,00;98,47
3071,00;98,48
3070,00;98,49
3069,00;98,50
3068,00;98,50
3067,00;98,50
3066,00;98,48
3065,00;98,46
3064,00;98,45
3063,00;98,44
3062,00;98,45
3061,00;98,45
3060,00;98,45
3059,00;98,45
3058,00;98,45
3057,00;98,45
3056,00;98,46
3055,00;98,47
3054,00;98,49
3053,00;98,50
3052,00;98,51
3051,00;98,51
3050,00;98,51
3049,00;98,50
3048,00;98,50
3047,00;98,50
3046,00;98,50
3045,00;98,49
3044,00;98,50
3043,00;98,51
3042,00;98,52
3041,00;98,53
3040,00;98,53
3039,00;98,54
3038,00;98,54
3037,00;98,55
3036,00;98,55
3035,00;98,55
3034,00;98,54
3033,00;98,53
3032,00;98,52
3031,00;98,52
3030,00;98,54
3029,00;98,56
3028,00;98,58
3027,00;98,59
3026,00;98,60
3025,00;98,60
3024,00;98,60
3023,00;98,60
3022,00;98,60
3021,00;98,60
3020,00;98,61
3019,00;98,62
3018,00;98,63
3017,00;98,64
3016,00;98,64
3015,00;98,63
3014,00;98,62
3013,00;98,61
3012,00;98,61
3011,00;98,61
3010,00;98,62
3009,00;98,63
3008,00;98,63
3007,00;98,64
3006,00;98,63
3005,00;98,63
3004,00;98,63
3003,00;98,63
3002,00;98,63
3001,00;98,63
3000,00;98,62
2999,00;98,62
2998,00;98,61
2997,00;98,61
2996,00;98,60
2995,00;98,59
2994,00;98,59
2993,00;98,59
2992,00;98,60
2991,00;98,61
2990,00;98,63
2989,00;98,63
2988,00;98,63
2987,00;98,62
2986,00;98,62
2985,00;98,61
2984,00;98,61
2983,00;98,61
2982,00;98,61
2981,00;98,62
2980,00;98,63
2979,00;98,64
2978,00;98,65
2977,00;98,66
2976,00;98,67
2975,00;98,68
2974,00;98,70
2973,00;98,74
2972,00;98,78
2971,00;98,82
2970,00;98,82
2969,00;98,81
2968,00;98,78
2967,00;98,76
2966,00;98,74
2965,00;98,73
2964,00;98,71
2963,00;98,69
2962,00;98,68
2961,00;98,68
2960,00;98,69
2959,00;98,70
2958,00;98,72
2957,00;98,73
2956,00;98,73
2955,00;98,73
2954,00;98,73
2953,00;98,74
2952,00;98,74
2951,00;98,74
2950,00;98,74
2949,00;98,73
2948,00;98,73
2947,00;98,74
2946,00;98,75
2945,00;98,76
2944,00;98,76
2943,00;98,75
2942,00;98,75
2941,00;98,75
2940,00;98,76
2939,00;98,77
2938,00;98,77
2937,00;98,77
2936,00;98,76
2935,00;98,76
2934,00;98,77
2933,00;98,77
2932,00;98,78
2931,00;98,80
2930,00;98,81
2929,00;98,83
2928,00;98,86
2927,00;98,87
2926,00;98,88
2925,00;98,88
2924,00;98,88
2923,00;98,87
2922,00;98,86
2921,00;98,84
2920,00;98,82
2919,00;98,81
2918,00;98,81
2917,00;98,81
2916,00;98,80
2915,00;98,78
2914,00;98,76
2913,00;98,74
2912,00;98,73
2911,00;98,73
2910,00;98,73
2909,00;98,72
2908,00;98,71
2907,00;98,69
2906,00;98,68
2905,00;98,68
2904,00;98,69
2903,00;98,70
2902,00;98,70
2901,00;98,69
2900,00;98,68
2899,00;98,66
2898,00;98,65
2897,00;98,65
2896,00;98,65
2895,00;98,66
2894,00;98,67
2893,00;98,66
2892,00;98,65
2891,00;98,64
2890,00;98,63
2889,00;98,62
2888,00;98,61
2887,00;98,60
2886,00;98,59
2885,00;98,59
2884,00;98,59
2883,00;98,60
2882,00;98,61
2881,00;98,62
2880,00;98,62
2879,00;98,62
2878,00;98,61
2877,00;98,61
2876,00;98,61
2875,00;98,61
2874,00;98,60
2873,00;98,60
2872,00;98,60
2871,00;98,60
2870,00;98,60
2869,00;98,61
2868,00;98,61
2867,00;98,62
2866,00;98,63
2865,00;98,63
2864,00;98,63
2863,00;98,63
2862,00;98,64
2861,00;98,65
2860,00;98,66
2859,00;98,66
2858,00;98,66
2857,00;98,67
2856,00;98,67
2855,00;98,67
2854,00;98,68
2853,00;98,67
2852,00;98,67
2851,00;98,67
2850,00;98,68
2849,00;98,68
2848,00;98,68
2847,00;98,67
2846,00;98,66
2845,00;98,64
2844,00;98,63
2843,00;98,61
2842,00;98,60
2841,00;98,59
2840,00;98,59
2839,00;98,60
2838,00;98,60
2837,00;98,60
2836,00;98,59
2835,00;98,58
2834,00;98,57
2833,00;98,57
2832,00;98,57
2831,00;98,57
2830,00;98,57
2829,00;98,58
2828,00;98,58
2827,00;98,58
2826,00;98,57
2825,00;98,56
2824,00;98,55
2823,00;98,54
2822,00;98,55
2821,00;98,55
2820,00;98,56
2819,00;98,56
2818,00;98,57
2817,00;98,57
2816,00;98,57
2815,00;98,57
2814,00;98,57
