Created as New Dataset;Sample 006 By Administrator Date maandag, maart 02 2026
cm-1;%T
3535,00;73,58
3534,00;73,43
3533,00;73,29
3532,00;73,16
3531,00;73,01
3530,00;72,86
3529,00;72,70
3528,00;72,53
3527,00;72,36
3526,00;72,19
3525,00;72,03
3524,00;71,87
3523,00;71,71
3522,00;71,55
3521,00;71,40
3520,00;71,25
3519,00;71,09
3518,00;70,93
3517,00;70,76
3516,00;70,60
3515,00;70,45
3514,00;70,31
3513,00;70,17
3512,00;70,02
3511,00;69,86
3510,00;69,69
3509,00;69,52
3508,00;69,36
3507,00;69,22
3506,00;69,09
3505,00;68,94
3504,00;68,76
3503,00;68,58
3502,00;68,40
3501,00;68,24
3500,00;68,09
3499,00;67,94
3498,00;67,79
3497,00;67,63
3496,00;67,47
3495,00;67,31
3494,00;67,17
3493,00;67,04
3492,00;66,90
3491,00;66,75
3490,00;66,60
3489,00;66,44
3488,00;66,28
3487,00;66,12
3486,00;65,96
3485,00;65,80
3484,00;65,64
3483,00;65,49
3482,00;65,34
3481,00;65,19
3480,00;65,04
3479,00;64,90
3478,00;64,76
3477,00;64,62
3476,00;64,47
3475,00;64,31
3474,00;64,15
3473,00;63,98
3472,00;63,81
3471,00;63,64
3470,00;63,48
3469,00;63,32
3468,00;63,16
3467,00;62,99
3466,00;62,84
3465,00;62,69
3464,00;62,54
3463,00;62,38
3462,00;62,23
3461,00;62,08
3460,00;61,93
3459,00;61,80
3458,00;61,67
3457,00;61,53
3456,00;61,39
3455,00;61,25
3454,00;61,10
3453,00;60,95
3452,00;60,79
3451,00;60,63
3450,00;60,49
3449,00;60,34
3448,00;60,18
3447,00;60,01
3446,00;59,86
3445,00;59,71
3444,00;59,57
3443,00;59,43
3442,00;59,29
3441,00;59,14
3440,00;58,98
3439,00;58,81
3438,00;58,63
3437,00;58,46
3436,00;58,30
3435,00;58,17
3434,00;58,04
3433,00;57,91
3432,00;57,78
3431,00;57,63
3430,00;57,49
3429,00;57,35
3428,00;57,22
3427,00;57,10
3426,00;56,96
3425,00;56,82
3424,00;56,68
3423,00;56,54
3422,00;56,39
3421,00;56,25
3420,00;56,12
3419,00;56,00
3418,00;55,89
3417,00;55,78
3416,00;55,66
3415,00;55,53
3414,00;55,40
3413,00;55,26
3412,00;55,12
3411,00;55,00
3410,00;54,88
3409,00;54,76
3408,00;54,65
3407,00;54,54
3406,00;54,42
3405,00;54,30
3404,00;54,17
3403,00;54,05
3402,00;53,94
3401,00;53,83
3400,00;53,72
3399,00;53,63
3398,00;53,53
3397,00;53,44
3396,00;53,34
3395,00;53,23
3394,00;53,13
3393,00;53,03
3392,00;52,93
3391,00;52,84
3390,00;52,77
3389,00;52,71
3388,00;52,65
3387,00;52,58
