Created as New Dataset;Sample 007 By Administrator Date maandag, maart 02 2026
cm-1;%T
3650,00;92,02
3649,00;91,77
3648,00;91,56
3647,00;91,37
3646,00;91,22
3645,00;91,10
3644,00;90,99
3643,00;90,89
3642,00;90,78
3641,00;90,66
3640,00;90,53
3639,00;90,38
3638,00;90,23
3637,00;90,09
3636,00;89,95
3635,00;89,82
3634,00;89,68
3633,00;89,53
3632,00;89,41
3631,00;89,28
3630,00;89,10
3629,00;88,87
3628,00;88,66
3627,00;88,52
3626,00;88,43
3625,00;88,34
3624,00;88,23
3623,00;88,12
3622,00;88,02
3621,00;87,92
3620,00;87,80
3619,00;87,66
3618,00;87,51
3617,00;87,37
3616,00;87,22
3615,00;87,06
3614,00;86,88
3613,00;86,69
3612,00;86,53
3611,00;86,41
3610,00;86,30
3609,00;86,18
3608,00;86,04
3607,00;85,89
3606,00;85,76
3605,00;85,66
3604,00;85,55
3603,00;85,44
3602,00;85,30
3601,00;85,15
3600,00;85,00
3599,00;84,88
3598,00;84,77
3597,00;84,66
3596,00;84,51
3595,00;84,32
3594,00;84,12
3593,00;83,94
3592,00;83,81
3591,00;83,71
3590,00;83,61
3589,00;83,47
3588,00;83,28
3587,00;83,06
3586,00;82,88
3585,00;82,74
3584,00;82,61
3583,00;82,50
3582,00;82,38
3581,00;82,25
3580,00;82,11
3579,00;81,96
3578,00;81,81
3577,00;81,65
3576,00;81,48
3575,00;81,32
3574,00;81,16
3573,00;81,02
3572,00;80,92
3571,00;80,83
3570,00;80,75
3569,00;80,63
3568,00;80,45
3567,00;80,20
3566,00;79,96
3565,00;79,77
3564,00;79,62
3563,00;79,48
3562,00;79,33
3561,00;79,18
3560,00;79,04
3559,00;78,90
3558,00;78,77
3557,00;78,64
3556,00;78,51
3555,00;78,36
3554,00;78,19
3553,00;78,00
3552,00;77,82
3551,00;77,67
3550,00;77,55
3549,00;77,43
3548,00;77,30
3547,00;77,13
3546,00;76,94
3545,00;76,75
3544,00;76,58
3543,00;76,43
3542,00;76,30
3541,00;76,16
3540,00;76,03
3539,00;75,88
3538,00;75,73
3537,00;75,56
3536,00;75,40
3535,00;75,26
3534,00;75,13
3533,00;75,01
3532,00;74,89
3531,00;74,75
3530,00;74,62
3529,00;74,48
3528,00;74,33
3527,00;74,18
3526,00;74,02
3525,00;73,86
3524,00;73,71
3523,00;73,56
3522,00;73,43
3521,00;73,31
3520,00;73,18
3519,00;73,04
3518,00;72,89
3517,00;72,73
3516,00;72,58
3515,00;72,46
3514,00;72,35
3513,00;72,24
3512,00;72,10
3511,00;71,94
3510,00;71,76
3509,00;71,60
3508,00;71,48
3507,00;71,37
3506,00;71,27
3505,00;71,14
3504,00;70,98
3503,00;70,81
3502,00;70,65
3501,00;70,51
3500,00;70,39
3499,00;70,29
3498,00;70,18
3497,00;70,06
3496,00;69,92
3495,00;69,78
3494,00;69,65
3493,00;69,53
3492,00;69,41
3491,00;69,29
3490,00;69,18
3489,00;69,04
3488,00;68,90
3487,00;68,76
3486,00;68,63
3485,00;68,51
3484,00;68,39
3483,00;68,27
3482,00;68,13
3481,00;67,97
3480,00;67,83
3479,00;67,70
3478,00;67,59
3477,00;67,48
3476,00;67,37
3475,00;67,26
3474,00;67,13
3473,00;67,00
3472,00;66,85
3471,00;66,70
3470,00;66,57
3469,00;66,44
3468,00;66,32
3467,00;66,20
3466,00;66,08
3465,00;65,96
3464,00;65,84
3463,00;65,70
3462,00;65,56
3461,00;65,43
3460,00;65,30
3459,00;65,18
3458,00;65,07
3457,00;64,96
3456,00;64,85
3455,00;64,73
3454,00;64,61
3453,00;64,48
3452,00;64,35
3451,00;64,23
3450,00;64,11
3449,00;63,98
3448,00;63,84
3447,00;63,69
3446,00;63,56
3445,00;63,45
3444,00;63,36
3443,00;63,26
3442,00;63,15
3441,00;63,02
3440,00;62,88
3439,00;62,74
3438,00;62,62
3437,00;62,50
3436,00;62,40
3435,00;62,30
3434,00;62,20
3433,00;62,09
3432,00;61,97
3431,00;61,85
3430,00;61,74
3429,00;61,64
3428,00;61,54
3427,00;61,45
3426,00;61,35
3425,00;61,25
3424,00;61,15
3423,00;61,04
3422,00;60,92
3421,00;60,82
3420,00;60,72
3419,00;60,63
3418,00;60,55
3417,00;60,47
3416,00;60,38
3415,00;60,29
3414,00;60,20
3413,00;60,11
3412,00;60,02
3411,00;59,94
3410,00;59,86
3409,00;59,77
3408,00;59,68
3407,00;59,60
3406,00;59,53
3405,00;59,46
3404,00;59,39
3403,00;59,31
3402,00;59,22
3401,00;59,14
3400,00;59,08
3399,00;59,03
3398,00;58,98
3397,00;58,94
3396,00;58,89
3395,00;58,85
3394,00;58,81
3393,00;58,77
3392,00;58,71
3391,00;58,66
3390,00;58,60
3389,00;58,55
3388,00;58,52
3387,00;58,50
3386,00;58,46
3385,00;58,42
3384,00;58,37
3383,00;58,33
3382,00;58,32
3381,00;58,32
3380,00;58,31
3379,00;58,30
3378,00;58,28
3377,00;58,26
3376,00;58,23
3375,00;58,23
3374,00;58,23
3373,00;58,24
3372,00;58,25
3371,00;58,24
3370,00;58,23
3369,00;58,22
3368,00;58,22
3367,00;58,24
3366,00;58,25
3365,00;58,27
3364,00;58,29
3363,00;58,31
3362,00;58,31
3361,00;58,31
3360,00;58,31
3359,00;58,32
3358,00;58,35
3357,00;58,37
3356,00;58,40
3355,00;58,43
3354,00;58,45
3353,00;58,47
3352,00;58,48
3351,00;58,50
3350,00;58,52
3349,00;58,55
3348,00;58,58
3347,00;58,60
3346,00;58,63
3345,00;58,67
3344,00;58,70
3343,00;58,73
3342,00;58,76
3341,00;58,78
3340,00;58,82
3339,00;58,86
3338,00;58,90
3337,00;58,93
3336,00;58,96
3335,00;59,00
3334,00;59,04
3333,00;59,08
3332,00;59,12
3331,00;59,15
3330,00;59,18
3329,00;59,23
3328,00;59,28
3327,00;59,32
3326,00;59,36
3325,00;59,38
3324,00;59,40
3323,00;59,41
3322,00;59,43
3321,00;59,46
3320,00;59,50
3319,00;59,54
3318,00;59,59
3317,00;59,63
3316,00;59,68
3315,00;59,71
3314,00;59,75
3313,00;59,78
3312,00;59,80
3311,00;59,83
3310,00;59,85
3309,00;59,87
3308,00;59,89
3307,00;59,91
3306,00;59,94
3305,00;59,96
3304,00;59,98
3303,00;60,00
3302,00;60,04
3301,00;60,08
3300,00;60,13
3299,00;60,16
3298,00;60,19
3297,00;60,22
3296,00;60,25
3295,00;60,27
3294,00;60,29
3293,00;60,30
3292,00;60,32
3291,00;60,35
3290,00;60,38
3289,00;60,40
3288,00;60,42
3287,00;60,44
3286,00;60,47
3285,00;60,49
3284,00;60,52
3283,00;60,55
3282,00;60,58
3281,00;60,61
3280,00;60,64
3279,00;60,66
3278,00;60,68
3277,00;60,69
3276,00;60,72
3275,00;60,75
3274,00;60,79
3273,00;60,83
3272,00;60,86
3271,00;60,90
3270,00;60,93
3269,00;60,96
3268,00;60,99
3267,00;61,02
3266,00;61,06
3265,00;61,10
3264,00;61,14
3263,00;61,18
3262,00;61,23
3261,00;61,26
3260,00;61,30
3259,00;61,33
3258,00;61,36
3257,00;61,41
3256,00;61,46
3255,00;61,52
3254,00;61,58
3253,00;61,63
3252,00;61,69
3251,00;61,74
3250,00;61,79
3249,00;61,83
3248,00;61,88
3247,00;61,93
3246,00;62,00
3245,00;62,07
3244,00;62,15
3243,00;62,22
3242,00;62,31
