#Wave		#Intensity
3501.405273	9917.174805
3500.167969	9929.293945
3498.929688	9929.443359
3497.691406	10101.209961
3496.453125	9891.386719
3495.213867	10141.807617
3493.975586	9988.555664
3492.736328	9924.131836
3491.497070	9922.262695
3490.256836	9984.928711
3489.017578	10065.718750
3487.777344	10007.375000
3486.537109	9906.724609
3485.296875	10027.786133
3484.055664	9973.510742
3482.814453	10013.934570
3481.573242	10104.696289
3480.332031	9985.996094
3479.089844	10016.327148
3477.848633	9901.713867
3476.606445	9938.085938
3475.363281	9996.578125
3474.121094	10006.763672
3472.877930	9908.328125
3471.634766	10037.178711
3470.391602	10196.139648
3469.147461	10135.917969
3467.904297	10154.105469
3466.660156	10120.037109
3465.416016	10102.055664
3464.170898	10116.219727
3462.926758	10238.832031
3461.681641	9983.889648
3460.436523	10050.265625
3459.190430	10030.303711
3457.945313	9966.197266
3456.699219	10219.143555
3455.453125	10110.889648
3454.206055	10110.987305
3452.959961	10137.153320
3451.712891	10085.115234
3450.465820	10059.156250
3449.218750	10253.671875
3447.970703	9953.161133
3446.722656	10219.748047
3445.474609	10396.094727
3444.226563	10129.771484
3442.978516	10033.748047
3441.729492	10157.977539
3440.480469	10071.992188
3439.231445	10152.138672
3437.981445	10190.238281
3436.731445	10284.334961
3435.481445	10204.388672
3434.231445	10166.465820
3432.981445	10082.572266
3431.730469	10198.605469
3430.479492	11843.495117
3429.228516	10492.480469
3427.977539	10332.669922
3426.725586	10156.940430
3425.473633	10318.779297
3424.221680	9995.363281
3422.969727	10173.140625
3421.716797	10300.952148
3420.463867	10257.098633
3419.210938	10297.056641
3417.958008	10187.391602
3416.704102	10191.448242
3415.450195	10197.496094
3414.196289	10135.757813
3412.942383	10151.780273
3411.687500	10227.583008
3410.433594	10329.259766
3409.178711	10315.352539
3407.922852	10132.149414
3406.667969	10359.243164
3405.412109	10199.992188
3404.156250	10281.668945
3402.900391	10227.975586
3401.643555	10335.484375
3400.386719	10170.387695
3399.129883	10323.615234
3397.873047	10256.031250
3396.616211	10240.170898
3395.358398	10283.957031
3394.100586	10206.479492
3392.842773	10200.572266
3391.583984	10282.089844
3390.326172	10305.966797
3389.067383	10220.597656
3387.808594	10401.350586
3386.548828	10274.301758
3385.289063	10242.581055
3384.030273	10222.779297
3382.769531	10333.944336
3381.509766	10260.566406
3380.249023	10401.433594
3378.988281	10387.564453
3377.727539	10284.475586
3376.466797	10084.290039
3375.205078	10300.398438
3373.943359	10197.382813
3372.681641	10248.943359
3371.419922	10371.794922
3370.157227	10072.755859
3368.894531	10322.320313
3367.631836	10326.301758
3366.369141	10308.509766
3365.105469	10215.521484
3363.842773	10411.444336
3362.578125	10296.710938
3361.314453	10449.031250
3360.050781	10403.543945
3358.786133	10379.822266
3357.521484	10338.318359
3356.255859	10334.380859
3354.991211	10259.308594
3353.725586	10358.118164
3352.459961	10247.514648
3351.194336	10267.292969
3349.927734	10219.931641
3348.661133	10259.448242
3347.394531	10289.081055
3346.127930	10261.473633
3344.860352	10269.390625
3343.593750	10300.975586
3342.326172	10231.963867
3341.057617	10464.672852
3339.790039	10366.083008
3338.521484	10462.669922
3337.252930	10413.384766
3335.984375	10515.836914
3334.714844	10417.309570
3333.446289	10273.518555
3332.176758	10251.875000
3330.906250	10277.491211
3329.636719	10545.222656
3328.366211	10358.215820
3327.095703	10393.634766
3325.825195	10240.171875
3324.554688	10200.852539
3323.283203	10578.472656
3322.011719	10316.916992
3320.740234	10356.239258
3319.467773	10497.751953
3318.195313	10597.943359
3316.922852	10480.007813
3315.650391	10358.188477
3314.377930	10366.039063
3313.104492	10401.376953
3311.831055	10456.333008
3310.557617	10526.971680
3309.283203	10487.681641
3308.009766	10544.550781
3306.735352	10511.157227
3305.460938	10556.231445
3304.185547	10534.612305
3302.911133	10403.205078
3301.635742	10465.915039
3300.359375	10403.166992
3299.083984	10601.059570
3297.807617	10555.940430
3296.531250	10426.610352
3295.254883	10510.795898
3293.978516	10336.487305
3292.701172	10508.751953
3291.423828	10671.164063
3290.146484	10561.501953
3288.869141	10494.924805
3287.590820	10402.943359
3286.312500	10553.514648
3285.034180	10559.326172
3283.754883	10502.574219
3282.476563	10590.489258
3281.197266	10479.030273
3279.917969	10551.284180
3278.637695	10519.970703
3277.357422	10568.749023
3276.078125	10537.443359
3274.796875	10439.765625
3273.516602	10504.147461
3272.235352	10638.764648
3270.954102	10570.391602
3269.672852	10548.868164
3268.391602	10624.880859
3267.109375	10535.095703
3265.827148	10507.739258
3264.544922	10636.351563
3263.262695	10532.969727
3261.979492	10478.345703
3260.696289	10657.545898
3259.413086	10417.858398
3258.128906	10373.023438
3256.845703	10548.245117
3255.561523	10450.835938
3254.277344	10370.982422
3252.992188	10489.665039
3251.707031	10686.131836
3250.422852	10425.355469
3249.136719	10510.892578
3247.851563	10567.226563
3246.565430	10333.840820
3245.279297	10598.183594
3243.993164	10570.895508
3242.707031	10636.888672
3241.419922	10621.258789
3240.132813	10491.031250
3238.845703	10562.827148
3237.557617	10611.293945
3236.270508	10395.723633
3234.982422	10611.124023
3233.694336	10651.791016
3232.405273	10337.384766
3231.116211	10626.384766
3229.827148	10694.175781
3228.538086	10571.909180
3227.249023	10465.199219
3225.958984	10565.932617
3224.668945	10501.898438
3223.378906	10505.705078
3222.087891	10621.869141
3220.797852	10462.953125
3219.506836	10569.397461
3218.215820	10664.184570
3216.923828	10549.872070
3215.631836	10820.745117
3214.339844	10545.839844
3213.047852	10495.458008
3211.755859	10653.996094
3210.462891	10613.281250
3209.169922	10570.647461
3207.876953	10665.285156
3206.583008	10495.091797
3205.289063	10587.774414
3203.995117	10512.331055
3202.701172	10575.998047
3201.407227	10572.043945
3200.112305	10618.294922
3198.817383	10550.624023
3197.521484	10731.975586
3196.226563	10619.920898
3194.930664	10660.337891
3193.634766	10604.283203
3192.338867	10592.610352
3191.041992	10559.728516
3189.745117	10557.708008
3188.448242	10553.759766
3187.151367	10528.612305
3185.854492	10542.011719
3184.556641	10628.613281
3183.258789	10678.584961
3181.959961	10612.989258
3180.662109	10649.465820
3179.363281	10599.299805
3178.064453	10564.550781
3176.764648	10539.435547
3175.465820	10620.146484
3174.166016	10810.468750
3172.866211	10598.769531
3171.565430	10646.732422
3170.265625	10654.304688
3168.964844	10490.807617
3167.664063	10623.318359
3166.362305	10663.552734
3165.061523	10632.694336
3163.759766	10651.783203
3162.458008	10557.569336
3161.155273	10686.097656
3159.853516	10626.463867
3158.550781	10524.630859
3157.248047	10679.953125
3155.944336	10424.674805
3154.640625	10706.546875
3153.337891	10698.741211
3152.033203	10664.094727
3150.729492	10610.291992
3149.424805	10615.923828
3148.120117	10554.484375
3146.815430	10699.980469
3145.509766	10494.886719
3144.205078	10649.912109
3142.899414	10663.187500
3141.592773	10636.253906
3140.287109	10622.729492
3138.980469	10768.041016
3137.673828	10733.448242
3136.367188	10742.866211
3135.059570	10595.451172
3133.752930	10748.302734
3132.445313	10755.798828
3131.136719	10711.682617
3129.829102	10730.647461
3128.520508	10726.676758
3127.211914	10667.306641
3125.902344	10657.618164
3124.593750	10760.599609
3123.284180	10634.432617
3121.974609	10710.653320
3120.664063	10697.145508
3119.354492	10737.069336
3118.043945	10717.836914
3116.733398	10622.314453
3115.421875	10585.947266
3114.111328	10742.166016
3112.799805	10734.382813
3111.488281	10795.215820
3110.175781	10726.446289
3108.864258	10804.403320
3107.551758	10756.610352
3106.238281	10710.740234
3104.925781	10889.570313
3103.612305	10685.680664
3102.298828	10759.760742
3100.985352	10706.310547
3099.671875	10801.287109
3098.357422	10850.571289
3097.042969	10797.132813
3095.727539	10637.227539
3094.413086	10749.252930
3093.097656	10648.342773
3091.782227	10809.732422
3090.466797	10876.055664
3089.150391	10739.083008
3087.833984	10856.675781
3086.517578	10679.879883
3085.201172	10618.967773
3083.883789	10793.460938
3082.566406	10704.081055
3081.249023	10772.229492
3079.931641	10842.247070
3078.613281	10817.398438
3077.294922	10800.144531
3075.976563	10841.674805
3074.658203	10892.666016
3073.338867	10792.011719
3072.019531	10763.404297
3070.700195	10816.274414
3069.379883	10871.018555
3068.060547	10974.981445
3066.740234	10757.006836
3065.418945	10779.545898
3064.098633	10889.142578
3062.777344	10934.355469
3061.456055	10922.788086
3060.134766	11036.076172
3058.812500	10882.643555
3057.491211	10910.801758
3056.167969	10899.245117
3054.845703	10855.559570
