#Wave		#Intensity
3501.405273	5142.388672
3500.167969	4980.805176
3498.929688	5151.517090
3497.691406	5182.851563
3496.453125	5086.999023
3495.213867	5116.314941
3493.975586	5183.959473
3492.736328	5267.718750
3491.497070	5272.777832
3490.256836	5185.063965
3489.017578	5097.383301
3487.777344	5193.190430
3486.537109	4926.151367
3485.296875	5082.411133
3484.055664	5143.913574
3482.814453	5155.031250
3481.573242	5174.200195
3480.332031	5195.375977
3479.089844	5174.263184
3477.848633	5143.093750
3476.606445	5200.488770
3475.363281	5193.471680
3474.121094	5166.338867
3472.877930	5111.056152
3471.634766	5230.755371
3470.391602	5165.427246
3469.147461	5011.670410
3467.904297	5143.379883
3466.660156	5148.438477
3465.416016	5179.613770
3464.170898	5170.601563
3462.926758	5207.785645
3461.681641	5248.971680
3460.436523	5169.683105
3459.190430	5074.366211
3457.945313	5035.277832
3456.699219	5184.815430
3455.453125	5167.788086
3454.206055	5241.025391
3452.959961	5099.660156
3451.712891	5182.907227
3450.465820	5101.744141
3449.218750	5100.780762
3447.970703	5191.995117
3446.722656	5104.865234
3445.474609	5250.127930
3444.226563	5144.994629
3442.978516	5099.971680
3441.729492	5127.035645
3440.480469	5176.106934
3439.231445	5091.078613
3437.981445	5170.149902
3436.731445	5031.142090
3435.481445	5170.196777
3434.231445	5227.211426
3432.981445	5022.292969
3431.730469	5151.274902
3430.479492	5154.298828
3429.228516	5185.295410
3427.977539	5180.319824
3426.725586	5147.381836
3425.473633	5056.541504
3424.221680	5097.515625
3422.969727	5140.470703
3421.716797	5123.531250
3420.463867	5104.602539
3419.210938	5025.825684
3417.958008	5212.385742
3416.704102	5279.209961
3415.450195	5007.022461
3414.196289	5055.916992
3412.942383	5088.846680
3411.687500	5103.827148
3410.433594	5124.779297
3409.178711	5083.966797
3407.922852	5164.667480
3406.667969	5064.120605
3405.412109	5075.108398
3404.156250	5046.278809
3402.900391	5290.126465
3401.643555	4948.854004
3400.386719	5063.309082
3399.129883	5161.807617
3397.873047	5071.336426
3396.616211	5118.097168
3395.358398	4997.848145
3394.100586	5060.505859
3392.842773	5045.636719
3391.583984	5010.904297
3390.326172	5097.361328
3389.067383	5042.770508
3387.808594	5129.188477
3386.548828	5032.918945
3385.289063	5020.055664
3384.030273	5003.227539
3382.769531	5002.279785
3381.509766	5048.944824
3380.249023	5012.285156
3378.988281	5094.626465
3377.727539	5055.988770
3376.466797	5049.083496
3375.205078	4943.081055
3373.943359	4963.941895
3372.681641	5125.462402
3371.419922	4902.634277
3370.157227	4925.470703
3368.894531	4950.278320
3367.631836	4984.975098
3366.369141	4997.885254
3365.105469	5024.643066
3363.842773	5045.455078
3362.578125	4957.455566
3361.314453	4948.604004
3360.050781	4997.102539
3358.786133	4970.452148
3357.521484	4995.206543
3356.255859	4950.779297
3354.991211	5032.831055
3353.725586	4865.924805
3352.459961	5007.218750
3351.194336	5073.413574
3349.927734	4876.976563
3348.661133	4953.041504
3347.394531	4983.681152
3346.127930	4949.187988
3344.860352	4936.410156
3343.593750	4890.103027
3342.326172	4901.008301
3341.057617	4980.923828
3339.790039	4851.831543
3338.521484	4961.292480
3337.252930	4849.988770
