Created as New Dataset;Sample 008 By Administrator Date maandag, maart 02 2026
cm-1;%T
3541,00;87,78
3540,00;87,97
3539,00;88,18
3538,00;88,41
3537,00;88,63
3536,00;88,85
3535,00;89,06
3534,00;89,25
3533,00;89,43
3532,00;89,61
3531,00;89,79
3530,00;89,95
3529,00;90,09
3528,00;90,20
3527,00;90,27
3526,00;90,33
3525,00;90,38
3524,00;90,44
3523,00;90,51
3522,00;90,58
3521,00;90,63
3520,00;90,65
3519,00;90,65
3518,00;90,65
3517,00;90,65
3516,00;90,63
3515,00;90,60
3514,00;90,56
3513,00;90,50
3512,00;90,41
3511,00;90,30
3510,00;90,17
3509,00;90,05
3508,00;89,95
3507,00;89,86
3506,00;89,77
3505,00;89,65
3504,00;89,50
3503,00;89,31
3502,00;89,11
3501,00;88,93
3500,00;88,77
3499,00;88,63
3498,00;88,49
3497,00;88,32
3496,00;88,13
3495,00;87,93
3494,00;87,72
3493,00;87,52
3492,00;87,32
3491,00;87,13
3490,00;86,93
3489,00;86,73
3488,00;86,52
3487,00;86,31
3486,00;86,10
3485,00;85,92
3484,00;85,75
3483,00;85,59
3482,00;85,42
3481,00;85,25
3480,00;85,08
3479,00;84,94
3478,00;84,84
3477,00;84,76
3476,00;84,69
3475,00;84,62
3474,00;84,54
3473,00;84,45
3472,00;84,37
3471,00;84,30
3470,00;84,25
3469,00;84,22
3468,00;84,19
3467,00;84,17
3466,00;84,16
3465,00;84,14
3464,00;84,14
3463,00;84,14
3462,00;84,13
3461,00;84,12
3460,00;84,10
3459,00;84,08
3458,00;84,08
3457,00;84,10
3456,00;84,14
3455,00;84,18
3454,00;84,23
3453,00;84,29
3452,00;84,36
3451,00;84,43
3450,00;84,50
3449,00;84,54
3448,00;84,57
3447,00;84,58
3446,00;84,61
3445,00;84,65
3444,00;84,70
3443,00;84,75
3442,00;84,79
3441,00;84,81
3440,00;84,81
3439,00;84,78
3438,00;84,73
3437,00;84,67
3436,00;84,59
3435,00;84,49
3434,00;84,37
3433,00;84,22
3432,00;84,03
3431,00;83,82
3430,00;83,58
3429,00;83,33
3428,00;83,05
3427,00;82,76
3426,00;82,46
3425,00;82,14
3424,00;81,80
3423,00;81,46
3422,00;81,10
3421,00;80,74
3420,00;80,38
3419,00;80,05
3418,00;79,73
3417,00;79,43
3416,00;79,13
3415,00;78,84
3414,00;78,56
3413,00;78,31
3412,00;78,10
3411,00;77,92
3410,00;77,77
3409,00;77,64
3408,00;77,54
3407,00;77,48
3406,00;77,44
3405,00;77,44
3404,00;77,48
3403,00;77,54
3402,00;77,63
3401,00;77,74
3400,00;77,86
3399,00;77,98
3398,00;78,12
3397,00;78,26
3396,00;78,40
3395,00;78,55
3394,00;78,71
3393,00;78,88
3392,00;79,07
3391,00;79,25
3390,00;79,43
3389,00;79,62
3388,00;79,80
3387,00;79,97
3386,00;80,12
3385,00;80,26
3384,00;80,41
3383,00;80,58
3382,00;80,77
3381,00;80,96
3380,00;81,14
3379,00;81,29
3378,00;81,44
3377,00;81,57
3376,00;81,71
3375,00;81,87
3374,00;82,03
3373,00;82,21
3372,00;82,39
3371,00;82,56
3370,00;82,72
3369,00;82,88
3368,00;83,05
3367,00;83,23
3366,00;83,41
3365,00;83,60
3364,00;83,80
3363,00;83,99
3362,00;84,19
3361,00;84,39
3360,00;84,59
3359,00;84,80
3358,00;85,01
3357,00;85,23
3356,00;85,44
3355,00;85,66
3354,00;85,86
3353,00;86,06
3352,00;86,24
3351,00;86,42
3350,00;86,61
3349,00;86,80
3348,00;86,99
3347,00;87,18
3346,00;87,35
3345,00;87,53
3344,00;87,71
3343,00;87,88
3342,00;88,05
3341,00;88,22
3340,00;88,38
3339,00;88,55
3338,00;88,72
3337,00;88,88
3336,00;89,05
3335,00;89,20
3334,00;89,35
3333,00;89,49
3332,00;89,62
3331,00;89,76
3330,00;89,90
3329,00;90,04
3328,00;90,17
3327,00;90,31
3326,00;90,44
3325,00;90,57
3324,00;90,69
3323,00;90,81
3322,00;90,93
3321,00;91,04
3320,00;91,15
3319,00;91,25
3318,00;91,36
3317,00;91,47
3316,00;91,59
3315,00;91,71
3314,00;91,81
3313,00;91,89
3312,00;91,96
3311,00;92,03
3310,00;92,10
3309,00;92,18
3308,00;92,25
3307,00;92,33
3306,00;92,39
3305,00;92,45
3304,00;92,51
3303,00;92,58
3302,00;92,65
3301,00;92,71
3300,00;92,77
3299,00;92,82
3298,00;92,87
3297,00;92,92
3296,00;92,97
3295,00;93,02
3294,00;93,06
3293,00;93,09
3292,00;93,12
3291,00;93,14
3290,00;93,17
3289,00;93,19
3288,00;93,20
3287,00;93,22
3286,00;93,25
3285,00;93,27
3284,00;93,30
3283,00;93,33
3282,00;93,35
3281,00;93,38
3280,00;93,41
3279,00;93,43
3278,00;93,46
3277,00;93,48
3276,00;93,51
3275,00;93,55
3274,00;93,59
3273,00;93,63
3272,00;93,65
3271,00;93,67
3270,00;93,68
3269,00;93,68
3268,00;93,69
3267,00;93,69
3266,00;93,68
3265,00;93,66
3264,00;93,63
3263,00;93,59
3262,00;93,55
3261,00;93,51
3260,00;93,48
3259,00;93,44
3258,00;93,40
3257,00;93,37
3256,00;93,33
3255,00;93,30
3254,00;93,28
3253,00;93,26
3252,00;93,23
3251,00;93,20
3250,00;93,16
3249,00;93,11
3248,00;93,04
3247,00;92,96
3246,00;92,86
3245,00;92,74
3244,00;92,61
3243,00;92,47
3242,00;92,33
3241,00;92,20
3240,00;92,08
3239,00;91,98
3238,00;91,89
3237,00;91,82
3236,00;91,77
3235,00;91,75
3234,00;91,75
3233,00;91,78
3232,00;91,82
3231,00;91,88
3230,00;91,97
3229,00;92,09
3228,00;92,24
3227,00;92,41
3226,00;92,61
3225,00;92,81
3224,00;93,02
3223,00;93,22
3222,00;93,42
3221,00;93,60
3220,00;93,78
3219,00;93,95
3218,00;94,10
3217,00;94,23
3216,00;94,35
3215,00;94,48
3214,00;94,60
3213,00;94,72
3212,00;94,83
3211,00;94,94
3210,00;95,05
3209,00;95,17
3208,00;95,27
3207,00;95,35
3206,00;95,41
3205,00;95,47
3204,00;95,53
3203,00;95,59
3202,00;95,65
3201,00;95,70
3200,00;95,76
3199,00;95,82
3198,00;95,88
3197,00;95,94
3196,00;95,99
3195,00;96,03
3194,00;96,06
3193,00;96,09
3192,00;96,12
3191,00;96,16
3190,00;96,19
3189,00;96,23
3188,00;96,26
3187,00;96,30
3186,00;96,32
3185,00;96,35
3184,00;96,38
3183,00;96,43
3182,00;96,48
3181,00;96,53
3180,00;96,57
3179,00;96,59
3178,00;96,62
3177,00;96,64
3176,00;96,67
3175,00;96,70
3174,00;96,73
3173,00;96,76
3172,00;96,78
3171,00;96,80
3170,00;96,81
3169,00;96,83
3168,00;96,86
3167,00;96,88
3166,00;96,90
3165,00;96,91
3164,00;96,92
3163,00;96,92
3162,00;96,94
3161,00;96,96
3160,00;96,98
3159,00;97,00
3158,00;97,02
3157,00;97,04
3156,00;97,06
3155,00;97,08
3154,00;97,10
3153,00;97,12
3152,00;97,14
3151,00;97,16
3150,00;97,18
3149,00;97,20
3148,00;97,21
3147,00;97,22
3146,00;97,23
3145,00;97,24
3144,00;97,27
3143,00;97,30
3142,00;97,33
3141,00;97,34
3140,00;97,35
3139,00;97,36
3138,00;97,37
3137,00;97,37
3136,00;97,38
3135,00;97,39
3134,00;97,41
3133,00;97,42
3132,00;97,45
3131,00;97,48
3130,00;97,49
3129,00;97,49
3128,00;97,49
3127,00;97,49
3126,00;97,49
3125,00;97,51
3124,00;97,52
3123,00;97,53
3122,00;97,53
3121,00;97,53
3120,00;97,54
3119,00;97,55
3118,00;97,56
3117,00;97,56
3116,00;97,56
3115,00;97,57
3114,00;97,59
3113,00;97,59
3112,00;97,60
3111,00;97,60
3110,00;97,61
3109,00;97,61
3108,00;97,62
3107,00;97,63
3106,00;97,64
3105,00;97,64
3104,00;97,65
3103,00;97,67
3102,00;97,69
3101,00;97,71
3100,00;97,72
3099,00;97,72
3098,00;97,71
3097,00;97,71
3096,00;97,73
3095,00;97,75
3094,00;97,77
3093,00;97,79
3092,00;97,79
3091,00;97,79
3090,00;97,78
3089,00;97,77
3088,00;97,76
3087,00;97,77
3086,00;97,78
3085,00;97,79
3084,00;97,79
3083,00;97,79
3082,00;97,80
3081,00;97,82
3080,00;97,83
3079,00;97,84
3078,00;97,84
3077,00;97,85
3076,00;97,85
3075,00;97,84
3074,00;97,85
3073,00;97,85
3072,00;97,86
3071,00;97,87
3070,00;97,88
3069,00;97,90
3068,00;97,91
3067,00;97,92
3066,00;97,92
3065,00;97,91
3064,00;97,91
3063,00;97,91
3062,00;97,92
3061,00;97,93
3060,00;97,93
3059,00;97,93
3058,00;97,93
3057,00;97,93
3056,00;97,92
3055,00;97,92
3054,00;97,93
3053,00;97,94
3052,00;97,95
3051,00;97,95
3050,00;97,94
3049,00;97,94
3048,00;97,95
3047,00;97,96
3046,00;97,98
3045,00;97,98
3044,00;97,99
3043,00;98,00
3042,00;98,01
3041,00;98,01
3040,00;98,02
3039,00;98,02
3038,00;98,03
3037,00;98,04
3036,00;98,06
3035,00;98,08
3034,00;98,10
3033,00;98,11
3032,00;98,11
3031,00;98,11
3030,00;98,11
3029,00;98,11
3028,00;98,11
3027,00;98,13
3026,00;98,14
3025,00;98,15
3024,00;98,16
3023,00;98,17
3022,00;98,17
3021,00;98,18
3020,00;98,18
3019,00;98,18
3018,00;98,20
3017,00;98,21
3016,00;98,21
3015,00;98,19
3014,00;98,18
3013,00;98,16
3012,00;98,16
3011,00;98,17
3010,00;98,18
3009,00;98,18
3008,00;98,19
3007,00;98,20
3006,00;98,21
3005,00;98,21
3004,00;98,22
3003,00;98,22
3002,00;98,22
3001,00;98,21
3000,00;98,21
2999,00;98,20
2998,00;98,21
2997,00;98,21
2996,00;98,22
2995,00;98,22
2994,00;98,22
2993,00;98,21
2992,00;98,20
2991,00;98,20
2990,00;98,20
2989,00;98,20
2988,00;98,19
2987,00;98,19
2986,00;98,19
2985,00;98,19
2984,00;98,18
2983,00;98,18
2982,00;98,18
2981,00;98,19
2980,00;98,20
2979,00;98,21
2978,00;98,23
2977,00;98,24
2976,00;98,26
2975,00;98,28
2974,00;98,31
2973,00;98,34
2972,00;98,38
2971,00;98,41
2970,00;98,42
2969,00;98,40
2968,00;98,38
2967,00;98,37
2966,00;98,36
2965,00;98,35
2964,00;98,34
2963,00;98,32
2962,00;98,32
2961,00;98,32
2960,00;98,33
2959,00;98,34
2958,00;98,36
2957,00;98,37
2956,00;98,38
2955,00;98,37
2954,00;98,37
2953,00;98,37
2952,00;98,36
2951,00;98,36
2950,00;98,35
2949,00;98,35
2948,00;98,34
2947,00;98,35
2946,00;98,37
2945,00;98,39
2944,00;98,39
2943,00;98,39
2942,00;98,39
2941,00;98,40
2940,00;98,42
2939,00;98,43
2938,00;98,45
2937,00;98,45
2936,00;98,46
2935,00;98,46
2934,00;98,46
2933,00;98,46
2932,00;98,47
2931,00;98,48
2930,00;98,49
2929,00;98,50
2928,00;98,51
2927,00;98,52
2926,00;98,53
2925,00;98,53
2924,00;98,53
2923,00;98,52
2922,00;98,52
2921,00;98,52
2920,00;98,51
2919,00;98,51
2918,00;98,49
2917,00;98,48
2916,00;98,46
2915,00;98,45
2914,00;98,45
2913,00;98,44
2912,00;98,42
2911,00;98,41
2910,00;98,41
2909,00;98,41
2908,00;98,41
2907,00;98,39
2906,00;98,38
2905,00;98,37
2904,00;98,36
2903,00;98,35
2902,00;98,35
2901,00;98,34
2900,00;98,34
2899,00;98,33
2898,00;98,33
2897,00;98,33
2896,00;98,33
2895,00;98,33
2894,00;98,33
2893,00;98,33
2892,00;98,33
2891,00;98,32
2890,00;98,31
2889,00;98,31
2888,00;98,31
2887,00;98,32
2886,00;98,32
2885,00;98,32
2884,00;98,32
2883,00;98,32
2882,00;98,32
2881,00;98,32
2880,00;98,32
2879,00;98,32
2878,00;98,32
2877,00;98,31
2876,00;98,31
2875,00;98,30
2874,00;98,30
2873,00;98,30
2872,00;98,30
2871,00;98,31
2870,00;98,33
