Created as New Dataset;Sample 004 By Administrator Date maandag, maart 02 2026
cm-1;%T
3650,00;90,81
3649,00;90,53
3648,00;90,25
3647,00;90,00
3646,00;89,80
3645,00;89,64
3644,00;89,49
3643,00;89,35
3642,00;89,19
3641,00;89,01
3640,00;88,82
3639,00;88,63
3638,00;88,45
3637,00;88,27
3636,00;88,10
3635,00;87,92
3634,00;87,74
3633,00;87,56
3632,00;87,40
3631,00;87,24
3630,00;87,02
3629,00;86,73
3628,00;86,46
3627,00;86,25
3626,00;86,12
3625,00;86,02
3624,00;85,91
3623,00;85,80
3622,00;85,66
3621,00;85,49
3620,00;85,29
3619,00;85,08
3618,00;84,90
3617,00;84,74
3616,00;84,61
3615,00;84,45
3614,00;84,28
3613,00;84,08
3612,00;83,91
3611,00;83,75
3610,00;83,59
3609,00;83,42
3608,00;83,23
3607,00;83,05
3606,00;82,90
3605,00;82,77
3604,00;82,64
3603,00;82,50
3602,00;82,35
3601,00;82,18
3600,00;82,01
3599,00;81,86
3598,00;81,72
3597,00;81,57
3596,00;81,40
3595,00;81,20
3594,00;80,99
3593,00;80,80
3592,00;80,64
3591,00;80,50
3590,00;80,36
3589,00;80,18
3588,00;79,94
3587,00;79,71
3586,00;79,52
3585,00;79,37
3584,00;79,25
3583,00;79,12
3582,00;78,98
3581,00;78,83
3580,00;78,68
3579,00;78,53
3578,00;78,38
3577,00;78,23
3576,00;78,05
3575,00;77,86
3574,00;77,67
3573,00;77,49
3572,00;77,35
3571,00;77,24
3570,00;77,13
3569,00;77,00
3568,00;76,81
3567,00;76,56
3566,00;76,30
3565,00;76,08
3564,00;75,91
3563,00;75,75
3562,00;75,60
3561,00;75,44
3560,00;75,27
3559,00;75,10
3558,00;74,94
3557,00;74,78
3556,00;74,63
3555,00;74,46
3554,00;74,28
3553,00;74,09
3552,00;73,89
3551,00;73,70
3550,00;73,54
3549,00;73,38
3548,00;73,22
3547,00;73,03
3546,00;72,82
3545,00;72,60
3544,00;72,40
3543,00;72,23
3542,00;72,07
3541,00;71,93
3540,00;71,78
3539,00;71,62
3538,00;71,45
3537,00;71,26
3536,00;71,07
3535,00;70,89
3534,00;70,71
3533,00;70,55
3532,00;70,38
3531,00;70,21
3530,00;70,04
3529,00;69,87
3528,00;69,68
3527,00;69,49
3526,00;69,30
3525,00;69,12
3524,00;68,93
3523,00;68,75
3522,00;68,57
3521,00;68,39
3520,00;68,22
3519,00;68,05
3518,00;67,87
3517,00;67,69
3516,00;67,51
3515,00;67,34
3514,00;67,17
3513,00;67,00
3512,00;66,83
3511,00;66,65
3510,00;66,47
3509,00;66,29
3508,00;66,13
3507,00;65,99
3506,00;65,83
3505,00;65,65
3504,00;65,44
3503,00;65,21
3502,00;64,99
3501,00;64,81
3500,00;64,66
3499,00;64,52
3498,00;64,36
3497,00;64,20
3496,00;64,03
3495,00;63,86
3494,00;63,69
3493,00;63,53
3492,00;63,37
3491,00;63,21
3490,00;63,05
3489,00;62,88
3488,00;62,71
3487,00;62,54
3486,00;62,37
3485,00;62,21
3484,00;62,05
3483,00;61,88
3482,00;61,70
3481,00;61,50
3480,00;61,31
3479,00;61,13
3478,00;60,97
3477,00;60,82
3476,00;60,67
3475,00;60,52
3474,00;60,36
3473,00;60,20
3472,00;60,02
3471,00;59,84
3470,00;59,67
3469,00;59,50
3468,00;59,35
3467,00;59,20
3466,00;59,06
3465,00;58,92
3464,00;58,77
3463,00;58,62
3462,00;58,46
3461,00;58,29
3460,00;58,13
3459,00;57,97
3458,00;57,83
3457,00;57,69
3456,00;57,55
3455,00;57,41
3454,00;57,28
3453,00;57,14
3452,00;57,00
3451,00;56,87
3450,00;56,73
3449,00;56,57
3448,00;56,39
3447,00;56,20
3446,00;56,03
3445,00;55,89
3444,00;55,77
3443,00;55,65
3442,00;55,51
3441,00;55,36
3440,00;55,21
3439,00;55,06
3438,00;54,91
3437,00;54,77
3436,00;54,63
3435,00;54,51
3434,00;54,39
3433,00;54,26
3432,00;54,13
3431,00;53,99
3430,00;53,86
3429,00;53,74
3428,00;53,64
3427,00;53,54
3426,00;53,43
3425,00;53,32
3424,00;53,20
3423,00;53,07
3422,00;52,94
3421,00;52,81
3420,00;52,70
3419,00;52,59
3418,00;52,49
3417,00;52,40
3416,00;52,29
3415,00;52,18
3414,00;52,07
3413,00;51,96
3412,00;51,86
3411,00;51,77
3410,00;51,68
3409,00;51,59
3408,00;51,49
3407,00;51,40
3406,00;51,31
3405,00;51,21
3404,00;51,12
3403,00;51,02
3402,00;50,93
3401,00;50,84
3400,00;50,76
3399,00;50,69
3398,00;50,63
3397,00;50,57
3396,00;50,50
3395,00;50,44
3394,00;50,37
3393,00;50,31
3392,00;50,25
3391,00;50,21
3390,00;50,17
3389,00;50,13
3388,00;50,09
3387,00;50,04
3386,00;49,99
3385,00;49,94
3384,00;49,89
3383,00;49,85
3382,00;49,82
3381,00;49,78
3380,00;49,74
3379,00;49,70
3378,00;49,66
3377,00;49,63
3376,00;49,61
3375,00;49,60
3374,00;49,60
3373,00;49,59
3372,00;49,58
3371,00;49,56
3370,00;49,54
3369,00;49,52
3368,00;49,50
3367,00;49,49
3366,00;49,49
3365,00;49,49
3364,00;49,50
3363,00;49,51
3362,00;49,52
3361,00;49,53
3360,00;49,55
3359,00;49,57
3358,00;49,60
3357,00;49,61
3356,00;49,62
3355,00;49,63
3354,00;49,65
3353,00;49,67
3352,00;49,70
3351,00;49,72
3350,00;49,74
3349,00;49,76
3348,00;49,79
3347,00;49,81
3346,00;49,84
3345,00;49,87
3344,00;49,90
3343,00;49,94
3342,00;49,97
3341,00;50,01
3340,00;50,05
3339,00;50,09
3338,00;50,13
3337,00;50,18
3336,00;50,23
3335,00;50,29
3334,00;50,35
3333,00;50,41
3332,00;50,46
3331,00;50,50
3330,00;50,53
3329,00;50,56
3328,00;50,60
3327,00;50,66
3326,00;50,71
3325,00;50,77
3324,00;50,81
3323,00;50,85
3322,00;50,91
3321,00;50,97
3320,00;51,04
3319,00;51,11
3318,00;51,16
3317,00;51,22
3316,00;51,27
3315,00;51,32
3314,00;51,37
3313,00;51,41
3312,00;51,46
3311,00;51,49
3310,00;51,53
3309,00;51,56
3308,00;51,61
3307,00;51,67
3306,00;51,74
3305,00;51,80
3304,00;51,86
3303,00;51,91
3302,00;51,97
3301,00;52,02
3300,00;52,07
3299,00;52,12
3298,00;52,17
3297,00;52,23
3296,00;52,28
3295,00;52,32
3294,00;52,37
3293,00;52,41
3292,00;52,44
3291,00;52,48
3290,00;52,52
3289,00;52,57
3288,00;52,61
3287,00;52,67
3286,00;52,72
3285,00;52,78
3284,00;52,83
3283,00;52,88
3282,00;52,92
3281,00;52,97
3280,00;53,01
3279,00;53,05
3278,00;53,09
3277,00;53,13
3276,00;53,18
3275,00;53,22
3274,00;53,27
3273,00;53,32
3272,00;53,36
3271,00;53,40
3270,00;53,45
3269,00;53,49
3268,00;53,53
3267,00;53,58
3266,00;53,63
3265,00;53,68
3264,00;53,72
3263,00;53,77
3262,00;53,81
3261,00;53,86
3260,00;53,91
3259,00;53,96
3258,00;54,02
3257,00;54,06
3256,00;54,11
3255,00;54,15
3254,00;54,19
3253,00;54,25
3252,00;54,32
3251,00;54,40
3250,00;54,47
3249,00;54,54
3248,00;54,60
3247,00;54,65
3246,00;54,71
3245,00;54,78
3244,00;54,85
3243,00;54,92
3242,00;54,99
3241,00;55,06
3240,00;55,13
3239,00;55,20
3238,00;55,27
3237,00;55,34
3236,00;55,42
3235,00;55,50
3234,00;55,60
3233,00;55,69
3232,00;55,79
3231,00;55,89
3230,00;55,99
3229,00;56,08
3228,00;56,17
3227,00;56,26
3226,00;56,36
3225,00;56,47
3224,00;56,58
3223,00;56,70
3222,00;56,81
3221,00;56,93
3220,00;57,05
3219,00;57,16
3218,00;57,27
3217,00;57,38
3216,00;57,50
3215,00;57,63
3214,00;57,77
3213,00;57,91
3212,00;58,05
3211,00;58,20
3210,00;58,35
3209,00;58,49
3208,00;58,63
3207,00;58,76
3206,00;58,88
3205,00;59,02
3204,00;59,16
3203,00;59,32
3202,00;59,47
3201,00;59,64
3200,00;59,81
3199,00;59,98
3198,00;60,16
3197,00;60,34
3196,00;60,51
3195,00;60,67
3194,00;60,84
3193,00;61,01
3192,00;61,18
3191,00;61,35
3190,00;61,52
3189,00;61,70
3188,00;61,88
3187,00;62,07
3186,00;62,26
3185,00;62,44
3184,00;62,63
3183,00;62,82
3182,00;63,01
3181,00;63,21
3180,00;63,40
3179,00;63,59
3178,00;63,79
3177,00;63,98
3176,00;64,18
3175,00;64,38
3174,00;64,58
3173,00;64,78
3172,00;64,98
3171,00;65,18
3170,00;65,38
3169,00;65,58
3168,00;65,79
3167,00;65,99
3166,00;66,20
3165,00;66,41
3164,00;66,61
3163,00;66,81
3162,00;67,02
3161,00;67,22
3160,00;67,42
3159,00;67,62
3158,00;67,82
3157,00;68,03
3156,00;68,23
3155,00;68,44
3154,00;68,66
3153,00;68,88
3152,00;69,11
3151,00;69,32
3150,00;69,52
3149,00;69,72
3148,00;69,93
3147,00;70,13
3146,00;70,34
3145,00;70,54
3144,00;70,74
3143,00;70,94
3142,00;71,15
3141,00;71,38
3140,00;71,60
3139,00;71,83
3138,00;72,04
3137,00;72,24
3136,00;72,44
3135,00;72,63
3134,00;72,83
3133,00;73,04
3132,00;73,25
3131,00;73,45
3130,00;73,65
3129,00;73,84
3128,00;74,04
3127,00;74,25
3126,00;74,45
3125,00;74,65
3124,00;74,84
3123,00;75,03
3122,00;75,23
3121,00;75,42
3120,00;75,62
3119,00;75,80
3118,00;75,99
3117,00;76,18
3116,00;76,37
3115,00;76,57
3114,00;76,76
3113,00;76,95
3112,00;77,13
3111,00;77,32
3110,00;77,50
3109,00;77,69
3108,00;77,86
3107,00;78,04
3106,00;78,22
3105,00;78,41
3104,00;78,61
3103,00;78,80
3102,00;79,00
3101,00;79,18
3100,00;79,36
3099,00;79,53
3098,00;79,70
3097,00;79,87
3096,00;80,04
3095,00;80,21
3094,00;80,39
3093,00;80,57
3092,00;80,74
3091,00;80,91
3090,00;81,07
3089,00;81,23
3088,00;81,39
3087,00;81,55
3086,00;81,70
3085,00;81,84
3084,00;81,99
3083,00;82,15
3082,00;82,31
3081,00;82,47
3080,00;82,63
3079,00;82,78
3078,00;82,93
3077,00;83,08
3076,00;83,23
3075,00;83,38
3074,00;83,53
3073,00;83,68
3072,00;83,82
3071,00;83,97
3070,00;84,12
3069,00;84,27
3068,00;84,43
3067,00;84,58
3066,00;84,73
3065,00;84,86
3064,00;84,99
3063,00;85,11
3062,00;85,24
3061,00;85,37
3060,00;85,50
3059,00;85,63
3058,00;85,77
3057,00;85,91
3056,00;86,04
3055,00;86,18
3054,00;86,31
3053,00;86,44
3052,00;86,56
3051,00;86,68
3050,00;86,80
3049,00;86,92
3048,00;87,05
3047,00;87,17
3046,00;87,29
3045,00;87,40
3044,00;87,51
3043,00;87,62
3042,00;87,73
3041,00;87,84
3040,00;87,94
3039,00;88,05
3038,00;88,17
3037,00;88,29
3036,00;88,42
3035,00;88,55
3034,00;88,66
3033,00;88,77
3032,00;88,86
3031,00;88,95
3030,00;89,05
3029,00;89,15
3028,00;89,26
3027,00;89,36
3026,00;89,46
3025,00;89,57
3024,00;89,68
3023,00;89,79
3022,00;89,89
3021,00;89,98
3020,00;90,07
3019,00;90,15
3018,00;90,25
3017,00;90,34
3016,00;90,43
3015,00;90,51
3014,00;90,59
3013,00;90,68
3012,00;90,78
3011,00;90,87
3010,00;90,96
3009,00;91,06
3008,00;91,15
3007,00;91,24
3006,00;91,34
3005,00;91,42
3004,00;91,50
3003,00;91,57
3002,00;91,64
3001,00;91,71
3000,00;91,78
2999,00;91,86
2998,00;91,93
2997,00;92,01
2996,00;92,08
2995,00;92,15
2994,00;92,22
2993,00;92,28
2992,00;92,35
2991,00;92,42
2990,00;92,50
2989,00;92,57
2988,00;92,64
2987,00;92,71
2986,00;92,78
2985,00;92,84
2984,00;92,91
2983,00;92,98
2982,00;93,06
2981,00;93,14
2980,00;93,22
2979,00;93,29
2978,00;93,36
2977,00;93,42
2976,00;93,48
2975,00;93,55
2974,00;93,63
2973,00;93,72
2972,00;93,82
2971,00;93,90
2970,00;93,96
2969,00;94,00
2968,00;94,04
2967,00;94,09
2966,00;94,14
2965,00;94,20
2964,00;94,25
2963,00;94,29
2962,00;94,33
2961,00;94,38
2960,00;94,42
2959,00;94,47
2958,00;94,52
2957,00;94,58
2956,00;94,64
2955,00;94,69
2954,00;94,75
2953,00;94,81
2952,00;94,87
2951,00;94,92
2950,00;94,96
2949,00;95,00
2948,00;95,05
2947,00;95,10
2946,00;95,16
2945,00;95,21
2944,00;95,24
2943,00;95,26
2942,00;95,29
2941,00;95,33
2940,00;95,39
2939,00;95,45
2938,00;95,52
2937,00;95,57
2936,00;95,63
2935,00;95,67
2934,00;95,72
2933,00;95,76
2932,00;95,79
2931,00;95,82
2930,00;95,86
2929,00;95,91
2928,00;95,96
2927,00;96,02
2926,00;96,06
2925,00;96,09
2924,00;96,12
2923,00;96,16
2922,00;96,20
2921,00;96,23
2920,00;96,25
2919,00;96,28
2918,00;96,30
